Blancas,Negras,Result,ECO,Opening
slowpoke81,Ronald_Linares02,1-0,E01,Catalan : Closed
Ronald_Linares02,mohsen01,0-1,B10,Caro-Kann Defense
Malibran,Ronald_Linares02,0-1,A40,Horwitz Defense
A0gamo,Ronald_Linares02,0-1,C00,French Defense: Two Knights Variation
Ronald_Linares02,AFILEITOR,0-1,B06,Modern Defense
DragoLovre,Ronald_Linares02,0-1,-1,-1
Ronald_Linares02,Manivignesh45_s,1-0,C42,Russian Game: Three Knights Game
Razered,Ronald_Linares02,1-0,A01,Nimzo-Larsen Attack
Brett_Bit,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,beestvanbrussel,0-1,B02,Alekhine Defense: Scandinavian Variation
mjd96-CivilENG,Ronald_Linares02,1-0,A40,Queen's Pawn Game
Ronald_Linares02,JonasJackson,0-1,B06,Modern Defense
ilternur,Ronald_Linares02,1-0,C00,French Defense: Pelikan Variation
altuntun,Ronald_Linares02,1-0,C00,French Defense: Two Knights Variation
Ronald_Linares02,krlosch,1-0,B00,Owen Defense
jbkb84,Ronald_Linares02,1-0,A40,Horwitz Defense
srtk4,Ronald_Linares02,1-0,C07,"French Defense: Tarrasch Variation, Open System, Schting Line"
Ronald_Linares02,amal123450,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
ward08,Ronald_Linares02,1-0,A40,Horwitz Defense
KGN_worldwide,Ronald_Linares02,1-0,A00,Hungarian : Catalan Formation
Ronald_Linares02,Ecortes1,0-1,B90,Sicilian Defense: Najdorf Variation
Ronald_Linares02,Suckouttt,0-1,B32,Sicilian Defense: Lwenthal Variation
greektakis,Ronald_Linares02,1-0,A01,Nimzo-Larsen Attack
Ronald_Linares02,masvon,1-0,C47,Four Knights Game: Scotch Variation Accepted
Yeslamiden,Ronald_Linares02,1-0,C00,French Defense: Knight Variation
Sjap,Ronald_Linares02,0-1,A00,Van't Kruijs
Ronald_Linares02,Jasopa,1-0,B10,Caro-Kann Defense
Ronald_Linares02,gemergem,1-0,C44,Scotch Game
Ronald_Linares02,nikosi9,0-1,-1,-1
Meireles7,Ronald_Linares02,1-0,A13,English : Agincourt Defense
Ronald_Linares02,Thebenje,0-1,-1,-1
japadeci,Ronald_Linares02,1-0,E10,Tarrasch Defense: Symmetrical Variation
Megalodon110001,Ronald_Linares02,1-0,D40,Queen's Gambit Declined: Semi-Tarrasch Defense
Ronald_Linares02,rhein33,0-1,B02,Alekhine Defense: Scandinavian Variation
Ronald_Linares02,LEQW3R,0-1,-1,-1
pentestkoala,Ronald_Linares02,1-0,C01,French Defense: Exchange Variation
Ronald_Linares02,AbbotHayes,0-1,C00,French Defense: King's Indian Attack
Rob96,Ronald_Linares02,1-0,A13,English : Agincourt Defense
Ronald_Linares02,roguepegasus,0-1,B01,Scandinavian Defense: Main Line
Rob96,Ronald_Linares02,0-1,A13,English : Agincourt Defense
Sep88,Ronald_Linares02,1-0,C00,French Defense: La Bourdonnais Variation
Ronald_Linares02,veneteanuc,0-1,B33,Sicilian Defense: Open
vzlatqm,Ronald_Linares02,1-0,A00,Van't Kruijs
Ronald_Linares02,a123hramov,1-0,B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit
nedi74,Ronald_Linares02,0-1,A00,Van't Kruijs
Ronald_Linares02,KGN_worldwide,1-0,B00,Owen Defense
Ronald_Linares02,kopflaus,0-1,C47,Four Knights Game: Scotch Variation
ChessProPlaya,Ronald_Linares02,1-0,D31,Queen's Gambit Declined: Queen's Knight Variation
Loring,Ronald_Linares02,1-0,C00,French Defense: Knight Variation
MarryS,Ronald_Linares02,0-1,A00,Van't Kruijs
Ronald_Linares02,elPupiCruz,1-0,B10,Caro-Kann Defense: Breyer Variation
NotGoodCh3ss,Ronald_Linares02,1-0,D30,Queen's Gambit Declined: Traditional Variation
Ronald_Linares02,GregoryPaschos,1-0,B08,Pirc Defense: Classical Variation
Ronald_Linares02,carlos6795,0-1,B00,Owen Defense
KCfish,Ronald_Linares02,0-1,B40,Sicilian Defense: Marshall Counterattack
Ronald_Linares02,Jose234khexD,0-1,B06,Modern Defense
Ronald_Linares02,guivvv,1-0,C44,Scotch Game
ricmaff,Ronald_Linares02,1-0,C15,"French Defense: Winawer Variation, Fingerslip Variation"
Ronald_Linares02,bosdent,0-1,-1,-1
Ronald_Linares02,BlackJamaican,0-1,C00,French Defense: King's Indian Attack
Dejmon9786,Ronald_Linares02,1-0,A13,English : Agincourt Defense
Kranken,Ronald_Linares02,1-0,A00,Hungarian : Catalan Formation
Ronald_Linares02,theblackbishop,0-1,B10,Caro-Kann Defense
chessnipap,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,ProOodiIGY,0-1,B10,Caro-Kann Defense: Breyer Variation
Ronald_Linares02,SimbaFS,0-1,C42,Russian Game: Three Knights Game
Ronald_Linares02,Antonioeantonella,1-0,B32,Sicilian Defense: Open
porcupinetree78,Ronald_Linares02,1-0,A01,Nimzo-Larsen Attack
Ronald_Linares02,pumasau2020,1-0,C44,Scotch Game: Haxo Gambit
mcarthy,Ronald_Linares02,1-0,A40,Horwitz Defense
Ronald_Linares02,dedolaga,0-1,C40,King's Pawn Game: Busch-Gass Gambit
Petiso400,Ronald_Linares02,1-0,A13,English : Agincourt Defense
abtin-rabbani,Ronald_Linares02,0-1,C08,"French Defense: Tarrasch Variation, Open System"
Ronald_Linares02,ogromariatorres,0-1,C40,Elephant Gambit: Paulsen Countergambit
BATTLEANGEL777,Ronald_Linares02,1-0,D05,"Queen's Pawn Game: Colle System, Traditional Colle"
Ronald_Linares02,ivanmans,0-1,B40,Sicilian Defense: Four Knights Variation
PaulMorphy_2004,Ronald_Linares02,0-1,A00,Hungarian
TightYorkshireman,Ronald_Linares02,0-1,C00,French Defense
Ronald_Linares02,Juliocib1,1-0,C44,Scotch Game
Ronald_Linares02,TylerCundiff,0-1,B46,Sicilian Defense: Taimanov Variation
petr19996,Ronald_Linares02,1-0,C00,French Defense: Steiner Variation
Ronald_Linares02,sabitkz,0-1,B06,Modern Defense
TarTharos,Ronald_Linares02,0-1,-1,-1
Ronald_Linares02,R_King,0-1,B40,Sicilian Defense: Four Knights Variation
Megalodon110001,Ronald_Linares02,1-0,A10,English
Acquilar,Ronald_Linares02,1-0,C01,French Defense: Exchange Variation
Ronald_Linares02,kunal_sagar,0-1,-1,-1
Emlin,Ronald_Linares02,1-0,C00,French Defense: La Bourdonnais Variation
Ronald_Linares02,AntonBerg,0-1,C46,Three Knights
Ronald_Linares02,sharukansito,1/2-1/2,B00,Owen Defense
Emlin,Ronald_Linares02,0-1,C00,French Defense: La Bourdonnais Variation
HelenaBeatriceAsi,Ronald_Linares02,0-1,D38,Queen's Gambit Declined: Ragozin Defense
Ronald_Linares02,Tcttfffgxsr,0-1,B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit
szymcio2115,Ronald_Linares02,1-0,A04,Zukertort : Queen's Gambit Invitation
Ronald_Linares02,Efecinco,1-0,C45,Scotch Game
nanjaninja,Ronald_Linares02,1-0,D31,Queen's Gambit Declined: Queen's Knight Variation
Ronald_Linares02,frnchn,1-0,C47,Four Knights Game: Scotch Variation Accepted
Ronald_Linares02,derogatory,1-0,B32,Sicilian Defense: Franco-Sicilian Variation
timlea50,Ronald_Linares02,0-1,A40,Horwitz Defense
yoyoparker,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,esse_bi,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Cavid_1982,Ronald_Linares02,0-1,A40,Horwitz Defense
Ronald_Linares02,avoidanxiety,0-1,B06,Modern Defense
Ronald_Linares02,esse_bi,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
ChomboMa,Ronald_Linares02,1-0,C15,"French Defense: Winawer Variation, Winckelmann-Riemer Gambit"
Doda2420,Ronald_Linares02,1-0,C00,French Defense
wajih9999,Ronald_Linares02,0-1,C00,French Defense
Ronald_Linares02,Fnkepler1144,0-1,B27,Sicilian Defense
chileno1,Ronald_Linares02,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
Ronald_Linares02,JesseJackson,0-1,B07,Modern Defense: Geller's System
dgboy,Ronald_Linares02,1-0,C00,French Defense: Queen's Knight
Ronald_Linares02,Nuliz,1-0,B01,Scandinavian Defense
MalathesH,Ronald_Linares02,0-1,-1,-1
Ronald_Linares02,ultraluckygm,0-1,B00,Barnes Defense
Insterburg,Ronald_Linares02,1-0,D38,Queen's Gambit Declined: Ragozin Defense
Ronald_Linares02,Rohma,0-1,B08,Pirc Defense: Classical Variation
Yurri,Ronald_Linares02,1-0,C08,"French Defense: Tarrasch Variation, Open System"
Ronald_Linares02,wubba1211,1-0,C41,Philidor Defense: Exchange Variation
BOT-favour3000,Ronald_Linares02,0-1,A40,Horwitz Defense
Ronald_Linares02,skevis,1-0,B00,Pirc Defense
guigafmoraes,Ronald_Linares02,1-0,C00,French Defense: King's Indian Attack
raduQ11,Ronald_Linares02,1-0,C07,"French Defense: Tarrasch Variation, Open System, Schting Line"
Ronald_Linares02,ogromariatorres,1-0,C40,Elephant Gambit: Paulsen Countergambit
Ronald_Linares02,pekowitsch,0-1,B01,Scandinavian Defense: Richter Variation
chakoludo,Ronald_Linares02,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
strelec11,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,Doolisco,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
crossbreed,Ronald_Linares02,0-1,A13,English : Neo-Catalan
Ronald_Linares02,Matheuscarlsen,1-0,C44,Scotch Game
brijesh97,Ronald_Linares02,0-1,A40,Horwitz Defense
saquib036,Ronald_Linares02,0-1,C00,French Defense: Chigorin Variation
Ronald_Linares02,aggelosrok,0-1,C00,French Defense: King's Indian Attack
ewayglobal,Ronald_Linares02,0-1,A40,Horwitz Defense
Ronald_Linares02,VoltaLula,1-0,B06,Modern Defense
EA2020,Ronald_Linares02,1-0,A40,Horwitz Defense
Ronald_Linares02,zwetschgenbammes,1-0,B12,Caro-Kann Defense
Ronald_Linares02,muratgs5957,0-1,B32,Sicilian Defense: Lwenthal Variation
rubicapa,Ronald_Linares02,1-0,D31,Queen's Gambit Declined: Queen's Knight Variation
Ronald_Linares02,bruce_willis,1-0,B07,Modern Defense: Geller's System
Bond007am,Ronald_Linares02,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
adrian5034,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Cantywilchkmateu,Ronald_Linares02,0-1,A00,Van't Kruijs
Ronald_Linares02,Moiwa,0-1,B32,Sicilian Defense: Franco-Sicilian Variation
Ronald_Linares02,VadimirUlaov,1-0,B02,Alekhine Defense: Scandinavian Variation
Alpha_thib,Ronald_Linares02,1-0,D40,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation"
Ronald_Linares02,Sambass,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
beliviski,Ronald_Linares02,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
Ronald_Linares02,Checkmate123201,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation"
Ronald_Linares02,Gilevich,1-0,C44,Ponziani
lunaticsoul,Ronald_Linares02,0-1,A00,Hungarian : Catalan Formation
Ronald_Linares02,lapenko1982,1-0,B00,Owen Defense: Smith Gambit
Joan_77,Ronald_Linares02,1-0,C00,French Defense
Ronald_Linares02,Kyle41,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
am-1388,Ronald_Linares02,0-1,C00,French Defense: Queen's Knight
Ronald_Linares02,anasshamim,0-1,C44,Scotch Game
sdvoryan,Ronald_Linares02,0-1,A00,Hungarian
Ronald_Linares02,DnlTrvn,0-1,B06,Modern Defense
Greenbecker,Ronald_Linares02,1-0,C01,French Defense: Exchange Variation
Bartosz_Kulak,Ronald_Linares02,1-0,C00,French Defense: Knight Variation
Ronald_Linares02,Napoleon0111,0-1,A00,Van't Kruijs
Ronald_Linares02,RipKirby60,1-0,B10,Caro-Kann Defense
rubencyto,Ronald_Linares02,0-1,A40,Horwitz Defense
Ronald_Linares02,xmymx,0-1,-1,-1
MarshallRonquillo,Ronald_Linares02,1-0,-1,-1
Ronald_Linares02,Kalimi5t,0-1,C47,Four Knights Game: Scotch Variation
virgilioleon,Ronald_Linares02,1-0,A01,Nimzo-Larsen Attack
andreichalapco,Ronald_Linares02,0-1,C01,French Defense: Exchange Variation
Ronald_Linares02,John_Kozlov,0-1,B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation"
luchenco,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,mehmet_akinci,1-0,B10,Caro-Kann Defense: Breyer Variation
Ronald_Linares02,kosamu83,1-0,B02,Alekhine Defense: Marczy Variation
Ronald_Linares02,QueenSmacker,1-0,B01,Scandinavian Defense: Main Line
Melospego,Ronald_Linares02,1-0,A40,Horwitz Defense
Ronald_Linares02,anwarmh,0-1,B10,Caro-Kann Defense: Breyer Variation
royalbee,Ronald_Linares02,1-0,D02,Queen's Gambit Accepted: Rosenthal Variation
JustMeAgain,Ronald_Linares02,1-0,C01,French Defense: Exchange Variation
Ronald_Linares02,TgAlexF,0-1,C40,Latvian Gambit Accepted
Ronald_Linares02,deficitfiscal1,1-0,B12,Caro-Kann Defense: Advance Variation
eliTE_1071,Ronald_Linares02,1-0,A40,Horwitz Defense
Ronald_Linares02,Novoeimiaiisus,1-0,B07,Modern Defense: Geller's System
Ronald_Linares02,sekhar2204,0-1,-1,-1
maniboy,Ronald_Linares02,0-1,C00,French Defense
beliviski,Ronald_Linares02,0-1,A40,Horwitz Defense
Ronald_Linares02,Olegsa,0-1,C00,French Defense: King's Indian Attack
CAPAROJA50,Ronald_Linares02,0-1,C17,"French Defense: Winawer Variation, Advance Variation"
Aleks5920,Ronald_Linares02,0-1,A08,Zukertort : Grnfeld Reversed
Ronald_Linares02,hectorcanarias,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Ronald_Linares02,Drinkomaster,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Ronald_Linares02,Muuri,0-1,B01,Scandinavian Defense: Main Line
blackstaffie,Ronald_Linares02,1-0,C15,French Defense: Winawer Variation
ChladnyPesiak,Ronald_Linares02,0-1,E10,Tarrasch Defense: Symmetrical Variation
konyahinAleksandr,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,gustgold,0-1,B10,Caro-Kann Defense
Patsangas,Ronald_Linares02,1-0,A01,Nimzo-Larsen Attack
Ronald_Linares02,FreddyAdu,1-0,C44,Scotch Game: Haxo Gambit
Gr3mlin,Ronald_Linares02,1-0,D31,Queen's Gambit Declined: Queen's Knight Variation
ampalaea,Ronald_Linares02,1/2-1/2,C00,French Defense
Ronald_Linares02,binaseduardo07,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Ronald_Linares02,grivasdan,1-0,B10,Caro-Kann Defense
Kalatozishvili,Ronald_Linares02,1-0,A00,Hungarian : Catalan Formation
Ronald_Linares02,bertyRKCCNTT,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
AakashxiA,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Nordefjorden,Ronald_Linares02,1-0,A13,English : Agincourt Defense
Ronald_Linares02,cholerik07,0-1,B32,Sicilian Defense: Open
jfpozzon,Ronald_Linares02,0-1,A00,Hungarian : Catalan Formation
Ronald_Linares02,Elixerino,1/2-1/2,C00,French Defense: King's Indian Attack
xduceyx,Ronald_Linares02,0-1,A08,Zukertort : Grnfeld Reversed
Pablo_M,Ronald_Linares02,1/2-1/2,C00,French Defense: Knight Variation
Ronald_Linares02,neravan,1-0,B01,Scandinavian Defense: Main Line
abdalkader,Ronald_Linares02,1-0,C01,French Defense: Exchange Variation
Ronald_Linares02,say11,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
jabastinrenu,Ronald_Linares02,1-0,C00,French Defense: Knight Variation
Ronald_Linares02,Sams1234,0-1,B70,Sicilian Defense: Dragon Variation
Bedirhan_17,Ronald_Linares02,0-1,C00,French Defense: Chigorin Variation
JSopinka,Ronald_Linares02,1-0,A04,Zukertort : Queen's Gambit Invitation
Ronald_Linares02,Kerst,1-0,B50,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order"
puma17,Ronald_Linares02,1-0,C02,"French Defense: Advance Variation, Nimzowitsch System"
Ronald_Linares02,Damianlamy,0-1,-1,-1
Ronald_Linares02,Carson31,1-0,C44,Scotch Game: Haxo Gambit
indra_88,Ronald_Linares02,0-1,C15,"French Defense: Winawer Variation, Fingerslip Variation"
institbat,Ronald_Linares02,0-1,C00,French Defense: Bird Invitation
Ronald_Linares02,Roosevelt-GrandMastr,1-0,B01,Scandinavian Defense: Main Line
Ronald_Linares02,chickenbullet,0-1,C00,French Defense: King's Indian Attack
BedrouneS,Ronald_Linares02,1-0,C00,French Defense: Queen's Knight
Ronald_Linares02,chickenbullet,1-0,C00,French Defense: King's Indian Attack
TheCrusherdxl,Ronald_Linares02,1-0,A00,Mieses
Zwiin,Ronald_Linares02,1-0,A00,Hungarian : Catalan Formation
insolent_puppy,Ronald_Linares02,1-0,A00,Van't Kruijs
Ronald_Linares02,GEM-592,0-1,C00,French Defense: King's Indian Attack
Ronald_Linares02,carlosh999,0-1,B02,Alekhine Defense: Marczy Variation
UsovAlex,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,pitolo,1-0,C44,Scotch Game: Benima Defense
Ronald_Linares02,BorisScarpov,1-0,B10,Caro-Kann Defense: Breyer Variation
MicRay,Ronald_Linares02,1-0,A00,Mieses
Ronald_Linares02,Baby2004,0-1,B02,"Alekhine Defense: Scandinavian Variation, Geschev Gambit"
abdelkariim,Ronald_Linares02,1-0,C16,"French Defense: Winawer Variation, Advance Variation"
Ronald_Linares02,awaken77,1-0,B10,Caro-Kann Defense
Bordoforewer,Ronald_Linares02,1/2-1/2,C00,French Defense: Pelikan Variation
Ronald_Linares02,sefaburakyildiz,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Dyln_Troche,Ronald_Linares02,0-1,C00,French Defense: Queen's Knight
Ronald_Linares02,Ajaykrishnan_atomicx,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
chessgoldgen,Ronald_Linares02,1-0,C00,French Defense: Chigorin Variation
Ronald_Linares02,GKorovski,1-0,B10,Caro-Kann Defense
Ronald_Linares02,Wombelbay,1-0,B90,Sicilian Defense: Najdorf Variation
Aydnxa,Ronald_Linares02,0-1,C00,French Defense: Queen's Knight
eternal123,Ronald_Linares02,1-0,C00,French Defense: Queen's Knight
Ronald_Linares02,JesseJackson,1-0,B40,Sicilian Defense: Four Knights Variation
bh6529943,Ronald_Linares02,0-1,B40,Sicilian Defense: Marshall Counterattack
Ronald_Linares02,Elizaveta_USA,0-1,B02,Alekhine Defense: Scandinavian Variation
Ronald_Linares02,pes2012,1-0,C40,King's Pawn Game: Busch-Gass Gambit
von135,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,OpiRaini,1-0,B40,Sicilian Defense: Four Knights Variation
perkepon,Ronald_Linares02,1-0,C00,French Defense: Knight Variation
Ronald_Linares02,HiHiU,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
yuriy76,Ronald_Linares02,1-0,A00,Hungarian : Catalan Formation
claa21,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
Ronald_Linares02,Matrena0406,1-0,C41,Philidor Defense: Morphy Gambit
Funny1chess,Ronald_Linares02,1-0,C00,French Defense: Knight Variation
Ronald_Linares02,josleo77,0-1,C00,French Defense: King's Indian Attack
Kurganmagic,Ronald_Linares02,1-0,A40,Horwitz Defense
OliveriBulgari,Ronald_Linares02,1-0,C01,French Defense: Exchange Variation
Ronald_Linares02,theTurks,1-0,B00,King's Pawn
Ronald_Linares02,HarperG7,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
nishanth2066,Ronald_Linares02,0-1,D36,"Queen's Gambit Declined: Exchange Variation, Reshevsky Variation"
Ronald_Linares02,kaidenbanh,1-0,B00,Pirc Defense
pvapva,Ronald_Linares02,0-1,A00,Hungarian : Catalan Formation
Ronald_Linares02,GranReyCero,0-1,C00,French Defense: King's Indian Attack
No_program,Ronald_Linares02,0-1,A00,Saragossa
Ronald_Linares02,X-chess-PL-13-M8_k18,1-0,B27,Sicilian Defense: Jalalabad Variation
itaewon,Ronald_Linares02,0-1,C00,French Defense: Queen's Knight
Ding-Kong,Ronald_Linares02,1-0,D40,Queen's Gambit Declined: Semi-Tarrasch Defense
Ronald_Linares02,tundemomodu,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
noamaharoni,Ronald_Linares02,1-0,C00,French Defense: Knight Variation
Hamsterheaded,Ronald_Linares02,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
Ronald_Linares02,SardoR_13,1-0,C47,Four Knights Game: Scotch Variation
