Blancas,Negras,Result,ECO,Opening
JoseAlvarez07,Elian_c,1-0,A21,"English : King's English Variation, Reversed Sicilian"
JoseAlvarez07,Dr_talhassee,1-0,A18,English : Mikenas-Carls Variation
Dilemmachess,JoseAlvarez07,0-1,B10,Caro-Kann Defense
JoseAlvarez07,idemovamos,1-0,A10,English
idemovamos,JoseAlvarez07,1/2-1/2,B10,Caro-Kann Defense
JoseAlvarez07,yassoooo,1-0,A22,"English : King's English Variation, Two Knights Variation"
JoseAlvarez07,Copper_001,1-0,A13,English : Agincourt Defense
JoseAlvarez07,Gigared,0-1,C20,English : The Whale
Doc13,JoseAlvarez07,1-0,B10,Caro-Kann Defense
HerbertPaulo,JoseAlvarez07,1-0,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
Horse0001,JoseAlvarez07,1-0,B10,Caro-Kann Defense: Breyer Variation
ManAnonymous,JoseAlvarez07,0-1,B12,Caro-Kann Defense: Advance Variation
JoseAlvarez07,vibervibingtovibes,1-0,B10,Caro-Kann Defense: Accelerated Panov Attack
JoseAlvarez07,wmorenod,1-0,A13,English : Agincourt Defense
JoseAlvarez07,AonRobbin,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
Slouma99,JoseAlvarez07,0-1,B10,Caro-Kann Defense
johnc4c,JoseAlvarez07,1-0,B10,Caro-Kann Defense
JoseAlvarez07,Tobiking,1-0,A10,English : Great Snake Variation
JoseAlvarez07,AsimH777,0-1,A22,"English : King's English Variation, Two Knights Variation"
Vince_Lekgoro,JoseAlvarez07,1-0,B10,Caro-Kann Defense
JoseAlvarez07,MS_Love,0-1,A10,English : Anglo-Scandinavian Defense
MS_Love,JoseAlvarez07,1/2-1/2,B10,Caro-Kann Defense
JoseAlvarez07,misteraliyev,0-1,A21,"English : King's English Variation, Reversed Sicilian"
JoseAlvarez07,Maxgeb777,1-0,A10,"English : Anglo-Scandinavian Defense, Malvinas Variation"
kmatev,JoseAlvarez07,0-1,B13,Caro-Kann Defense: Panov Attack
Temachacovivo,JoseAlvarez07,0-1,A00,Clemenz
JoseAlvarez07,kamzo86,1-0,D13,"Slav Defense: Exchange Variation, Schallopp Variation"
yigitberkozberk,JoseAlvarez07,0-1,B10,Caro-Kann Defense
JoseAlvarez07,yigitberkozberk,0-1,A34,"English : Symmetrical Variation, Normal Variation"
robpallot,JoseAlvarez07,0-1,B18,"Caro-Kann Defense: Classical Variation, Main Line"
alexkatto,JoseAlvarez07,1-0,B12,Caro-Kann Defense: Ulysses Gambit
JoseAlvarez07,tunasahinn,0-1,A13,English : Agincourt Defense
case_BB_MT,JoseAlvarez07,1-0,C41,Philidor Defense
JoseAlvarez07,WingedEspeon,0-1,C20,English : The Whale
AwesomeWW,JoseAlvarez07,1-0,B00,King's Pawn
kjess,JoseAlvarez07,1-0,B00,"Nimzowitsch Defense: Kennedy Variation, de Smet Gambit"
JoseAlvarez07,BigQueenStorm,0-1,A38,"English : Symmetrical Variation, Full Symmetry Line"
JoseAlvarez07,Filipp_K,1-0,C50,Four Knights Game: Italian Variation
Maffia544554,JoseAlvarez07,1-0,B00,"Nimzowitsch Defense: Kennedy Variation, de Smet Gambit"
Kaldren,JoseAlvarez07,0-1,B10,Caro-Kann Defense
JoseAlvarez07,Pantizzato,1-0,A22,"English : King's English Variation, Two Knights Variation"
iuzi,JoseAlvarez07,1-0,B12,Caro-Kann Defense: Advance Variation
JoseAlvarez07,ljon4ik,0-1,A06,Zukertort : Tennison Gambit
Dbliss,JoseAlvarez07,1-0,A41,Queen's Pawn Game
JoseAlvarez07,Dbliss,1-0,A10,English
Dbliss,JoseAlvarez07,1/2-1/2,A41,Queen's Pawn Game
JoseAlvarez07,muyak,1-0,A10,English
JoseAlvarez07,axel_buchmueller,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
Hz2020,JoseAlvarez07,1-0,B10,Caro-Kann Defense: Hillbilly Attack
surz90,JoseAlvarez07,0-1,B12,"Caro-Kann Defense: Advance Variation, Van der Wiel Attack"
JoseAlvarez07,amirabasifar1985,0-1,A21,"English : King's English Variation, Reversed Sicilian"
JoseAlvarez07,Vellattapokkerr,1-0,E70,King's Indian Defense: Normal Variation
JoseAlvarez07,AlexandreCXTR,1-0,A17,"English : Anglo-Indian Defense, Hedgehog System"
Charly34,JoseAlvarez07,1-0,B10,Caro-Kann Defense
BOBBYFISCHER2020,JoseAlvarez07,1-0,B13,Caro-Kann Defense: Panov Attack
JoseAlvarez07,POXT,0-1,A10,English
JoseAlvarez07,cabri007,1-0,A22,"English : King's English Variation, Two Knights Variation"
Williams_Abreu78,JoseAlvarez07,1-0,B00,King's Pawn
JoseAlvarez07,piso20,1-0,A13,English : Agincourt Defense
sagar1992,JoseAlvarez07,0-1,B10,Caro-Kann Defense
capadgdgdg,JoseAlvarez07,0-1,B10,Caro-Kann Defense
JoseAlvarez07,kingZkaspa,0-1,A41,Modern Defense
hlpfhugo,JoseAlvarez07,1-0,D01,Rapport-Jobava System
JoseAlvarez07,RCoutinho,1-0,A17,"English : Anglo-Indian Defense, Hedgehog System"
prof_unknown,JoseAlvarez07,1-0,D10,Slav Defense: Exchange Variation
JoseAlvarez07,Ivan_Ivanov_16,1/2-1/2,A22,"English : King's English Variation, Two Knights Variation"
JoseAlvarez07,Nkazemi,1-0,A15,English : Anglo-Indian Defense
Zuniverse,JoseAlvarez07,1-0,A03,Bird : Dutch Variation
Atum_Ra,JoseAlvarez07,1-0,A40,Queen's Pawn Game
JoseAlvarez07,Oleg88135,1-0,A41,Old Indian Defense
JoseAlvarez07,sumanth1234,0-1,-1,-1
vladp089,JoseAlvarez07,1-0,C72,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense"
JoseAlvarez07,Hendriyono,1-0,C40,King's Pawn Game: Busch-Gass Gambit
LAURENTEJ,JoseAlvarez07,0-1,A01,Nimzo-Larsen Attack: Modern Variation
JoseAlvarez07,Oscarderhund,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
Matchaine,JoseAlvarez07,1/2-1/2,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
JoseAlvarez07,ser-hisk,0-1,C50,Italian Game: Hungarian Defense
OleMO,JoseAlvarez07,1-0,A00,Saragossa
JoseAlvarez07,liukevin5,0-1,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
JoseAlvarez07,OLAS1791,0-1,A10,English
reydeguerras58,JoseAlvarez07,1-0,A05,Zukertort
areallusernamesinuse,JoseAlvarez07,1/2-1/2,D31,Queen's Gambit Declined: Queen's Knight Variation
JoseAlvarez07,SternoCleidoMastoid,0-1,C40,Elephant Gambit
Pouria80,JoseAlvarez07,1-0,A40,Horwitz Defense
JoseAlvarez07,Pouria80,0-1,B20,Sicilian Defense: Bowdler Attack
Rulando,JoseAlvarez07,1-0,C47,Four Knights Game
JoseAlvarez07,VitKem,0-1,A21,"English : King's English Variation, Reversed Sicilian"
noeronemun,JoseAlvarez07,0-1,C47,Four Knights Game: Italian Variation
JoseAlvarez07,chequeguevara,1-0,B50,Sicilian Defense: Modern Variations
Heretoloseforsure,JoseAlvarez07,1-0,B10,Caro-Kann Defense
yuvib15,JoseAlvarez07,0-1,A40,Englund Gambit Complex Declined
JoseAlvarez07,Juve19,0-1,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
Juve19,JoseAlvarez07,1-0,C50,Italian Game: Schilling-Kostic Gambit
gozza1984,JoseAlvarez07,0-1,B15,Caro-Kann Defense: Rasa-Studier Gambit
JoseAlvarez07,o263,0-1,C20,English : The Whale
JoseAlvarez07,aki10,1-0,A11,English : Caro-Kann Defensive System
BigLebow,JoseAlvarez07,1-0,C65,Ruy Lopez: Berlin Defense
Bakrin_Club_d_Bilen,JoseAlvarez07,0-1,C50,Italian Game
JoseAlvarez07,whoopz,0-1,C02,"French Defense: Advance Variation, Euwe Variation"
Bari23cS,JoseAlvarez07,0-1,A00,Englund Gambit Declined: Reversed French
JoseAlvarez07,khaledona,1-0,B20,Sicilian Defense: Bowdler Attack
LuckyJ01,JoseAlvarez07,1-0,A45,Indian Defense
JoseAlvarez07,MaginNardelli,0-1,C42,Russian Game: Italian Variation
JoseAlvarez07,Cristiano811,1-0,B01,Scandinavian Defense
valeriykonovalov,JoseAlvarez07,1-0,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
awie,JoseAlvarez07,0-1,C34,King's Gambit Accepted: MacLeod Defense
JoseAlvarez07,Vekviking,1-0,C00,French Defense: Queen's Knight
CARRETAS,JoseAlvarez07,1-0,B10,Caro-Kann Defense
fernandoraul25,JoseAlvarez07,1-0,D31,Queen's Gambit Declined: Queen's Knight Variation
JoseAlvarez07,Enrrique-_115,1-0,A10,English
rubenjosep,JoseAlvarez07,0-1,B10,Caro-Kann Defense: Hillbilly Attack
JoseAlvarez07,Ronito2020,1-0,A34,"English : Symmetrical Variation, Normal Variation"
kingalex09,JoseAlvarez07,1-0,B10,Caro-Kann Defense: Two Knights Attack
JoseAlvarez07,jano707,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
vladsuar,JoseAlvarez07,0-1,A40,Horwitz Defense
AXDR02,JoseAlvarez07,1-0,B10,Caro-Kann Defense: Two Knights Attack
JoseAlvarez07,RUBENPM,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
carlosfederico75,JoseAlvarez07,1-0,B12,Caro-Kann Defense
JoseAlvarez07,lep59,1-0,A35,"English : Symmetrical Variation, Two Knights Variation"
JoseAlvarez07,Immanuel_Simanullang,0-1,A10,English : Anglo-Scandinavian Defense
JoseAlvarez07,shadowsvanish,0-1,A25,"English : King's English Variation, Reversed Closed Sicilian"
UFOs,JoseAlvarez07,0-1,A30,English : Symmetrical Variation
AJEDREZNOVATO,JoseAlvarez07,0-1,A40,Englund Gambit Complex Declined
JoseAlvarez07,NattheGreat,0-1,A21,"English : King's English Variation, Reversed Sicilian"
JoseAlvarez07,elacertijo,1-0,A11,English : Caro-Kann Defensive System
Omentus64,JoseAlvarez07,1-0,C50,Italian Game: Schilling-Kostic Gambit
cakson68,JoseAlvarez07,0-1,A40,Englund Gambit
JoseAlvarez07,Shahid65,1-0,A10,"English : Anglo-Scandinavian Defense, Schulz Gambit"
JoseAlvarez07,chingis-han,1-0,A11,English : Caro-Kann Defensive System
mickythedrink,JoseAlvarez07,1-0,C44,Scotch Game
JoseAlvarez07,Kaspaquique1,0-1,A18,English : Mikenas-Carls Variation
JoseAlvarez07,fopprado,1-0,A25,"English : King's English Variation, Reversed Closed Sicilian"
Fantod,JoseAlvarez07,0-1,C20,Center Game
JoseAlvarez07,Ponyash,1-0,C50,"Italian Game: Giuoco Pianissimo, Canal Variation"
chiguiri02,JoseAlvarez07,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
ge57hob,JoseAlvarez07,1-0,C48,Four Knights Game: Spanish Variation
Mu1Mulenga,JoseAlvarez07,1-0,B13,Caro-Kann Defense: Exchange Variation
Raf24,JoseAlvarez07,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
JoseAlvarez07,Paukku,0-1,A10,English : Great Snake Variation
JoseAlvarez07,penguin4583,0-1,A10,English : Anglo-Scandinavian Defense
JoseAlvarez07,Khoshnaw-80,1-0,A11,English : Caro-Kann Defensive System
JoseAlvarez07,saninstal,0-1,A21,"English : King's English Variation, Reversed Sicilian"
Alirez_karpof,JoseAlvarez07,1-0,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
kloppo_95,JoseAlvarez07,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
JoseAlvarez07,m-groeger86,1-0,B00,Owen Defense
Spaeter,JoseAlvarez07,1-0,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
tencuba,JoseAlvarez07,1-0,D45,Semi-Slav Defense: Normal Variation
JoseAlvarez07,GokselYILDIZAK,0-1,A11,English : Caro-Kann Defensive System
JoseAlvarez07,RobertRoki,0-1,A21,"English : King's English Variation, Kramnik-Shirov Counterattack"
LOPEZ_RUIZ,JoseAlvarez07,0-1,B17,Caro-Kann Defense: Karpov Variation
JoseAlvarez07,CemAslanAy,1-0,A22,"English : King's English Variation, Two Knights Variation"
JoseAlvarez07,obeytullah,1-0,A10,English : Great Snake Variation
cicekburak151,JoseAlvarez07,0-1,B13,Caro-Kann Defense: Exchange Variation
JoseAlvarez07,Sadik_-_celik,1-0,A10,English : Anglo-Scandinavian Defense
chetalapo,JoseAlvarez07,1-0,D31,Queen's Gambit Declined: Queen's Knight Variation
JoseAlvarez07,tubacelebi5665,1-0,C23,Bishop's : Khan Gambit
GMlige_HaHA,JoseAlvarez07,1-0,B00,King's Pawn
JoseAlvarez07,serhataslanhan,0-1,C00,French Defense: Knight Variation
Sasha1235,JoseAlvarez07,1-0,B10,Caro-Kann Defense
JoseAlvarez07,mparsaaRmz,0-1,C02,"French Defense: Advance Variation, Nimzowitsch System"
MustafaErenAydin5656,JoseAlvarez07,0-1,C50,Italian Game: Schilling-Kostic Gambit
chisguare1991,JoseAlvarez07,1-0,A00,Englund Gambit Declined: Reversed French
JoseAlvarez07,vanz123,0-1,A10,English : Anglo-Scandinavian Defense
Dimitrioskagkas,JoseAlvarez07,1-0,C50,Italian Game: Schilling-Kostic Gambit
S9496,JoseAlvarez07,1-0,C23,Bishop's
JoseAlvarez07,Rayderby,0-1,A13,English : Agincourt Defense
Denis_Cardozo,JoseAlvarez07,1-0,B10,Caro-Kann Defense
JoseAlvarez07,seba2454,1-0,A41,Modern Defense
Squiddy78,JoseAlvarez07,1-0,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit
HELLENICGOD,JoseAlvarez07,0-1,A06,Zukertort : Old Indian Attack
SuperAnibal,JoseAlvarez07,0-1,A40,Englund Gambit Declined: Reversed Mokele Mbembe
JohnnyPache,JoseAlvarez07,1-0,B12,Caro-Kann Defense: Advance Variation
JoseAlvarez07,carnalinho,1-0,C20,English : The Whale
MxrcosFxbixn,JoseAlvarez07,1-0,C50,Italian Game: Hungarian Defense
JoseAlvarez07,JohnnyPache,0-1,A25,"English : King's English Variation, Reversed Closed Sicilian"
JoseAlvarez07,Mamerson,0-1,B10,Caro-Kann Defense: Accelerated Panov Attack
jonathang,JoseAlvarez07,1-0,C45,Scotch Game
peon_al_paso,JoseAlvarez07,0-1,C34,King's Gambit Accepted: MacLeod Defense
JoseAlvarez07,carlosguillen,0-1,A22,"English : King's English Variation, Two Knights Variation"
combineitor,JoseAlvarez07,1-0,C02,French Defense: Advance Variation
JoseAlvarez07,willygalleta,0-1,A25,"English : King's English Variation, Reversed Closed Sicilian"
JoseAlvarez07,Aryankr,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
shantus,JoseAlvarez07,1-0,B17,"Caro-Kann Defense: Karpov Variation, Modern Variation"
Greco43,JoseAlvarez07,0-1,D38,Queen's Gambit Declined: Ragozin Defense
JoseAlvarez07,AXDR02,1-0,A42,Modern Defense: Averbakh System
JoseAlvarez07,diloreto,1-0,C00,French Defense: Steiner Variation
jorgedibe,JoseAlvarez07,1-0,C02,French Defense: Advance Variation
Roman20052016,JoseAlvarez07,1-0,C28,"Vienna Game: Stanley Variation, Three Knights Variation"
JoseAlvarez07,Mr_bishop,1-0,A21,"English : King's English Variation, Reversed Sicilian"
JoseAlvarez07,gen4ic,0-1,A13,English : Agincourt Defense
BGrinev,JoseAlvarez07,1-0,A40,Horwitz Defense
JoseAlvarez07,FootShah,1-0,A13,English : Agincourt Defense
shotakiladze8,JoseAlvarez07,0-1,A04,Zukertort : Ross Gambit
JoseAlvarez07,Olga122020,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
PavelKhlyustov,JoseAlvarez07,1-0,D20,"Queen's Gambit Accepted: Central Variation, Alekhine System"
JoseAlvarez07,Donseng,0-1,A40,"Pterodactyl Defense: Queen Pterodactyl, Quiet Line"
IgorKrasnodar,JoseAlvarez07,1-0,C25,"Vienna Game: Vienna Gambit, Steinitz Gambit, Knight Variation"
Zyblikov220,JoseAlvarez07,1-0,A04,Zukertort : Black Mustang Defense
JoseAlvarez07,Dimon_88,0-1,A10,English : Anglo-Dutch Defense
JoseAlvarez07,FC_Rostov,0-1,A10,English : Anglo-Scandinavian Defense
Savvin,JoseAlvarez07,0-1,A40,Horwitz Defense
malelo,JoseAlvarez07,1-0,A03,Bird : Dutch Variation
