Blancas,Negras,Result,ECO,Opening
edwuinb1,Terrorblade1986,1-0,B10,Caro-Kann Defense: Two Knights Attack
KRIptosZZ,edwuinb1,0-1,B06,Modern Defense: Pseudo-Austrian Attack
Zholtok,edwuinb1,1-0,A41,Queen's Pawn Game
edwuinb1,Nessanchess,0-1,C65,Ruy Lopez: Berlin Defense
edwuinb1,Nenadus,1-0,B10,Caro-Kann Defense: Two Knights Attack
tutschka,edwuinb1,0-1,B06,Modern Defense: Two Knights Variation
edwuinb1,Somto,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
edwuinb1,Lindkvist,1-0,B10,Caro-Kann Defense: Two Knights Attack
anandekid,edwuinb1,0-1,A41,Queen's Pawn Game
chalangari62,edwuinb1,0-1,B00,Pirc Defense
edwuinb1,sieczyslove,0-1,B72,"Sicilian Defense: Dragon Variation, Classical Variation"
Sukray679,edwuinb1,0-1,A42,Modern Defense: Averbakh System
edwuinb1,greendeer26,1-0,B07,Pirc Defense
Vint282882,edwuinb1,1-0,A41,Queen's Pawn Game
mourad-az-21,edwuinb1,0-1,B06,Modern Defense: Two Knights Variation
edwuinb1,salah-fes,1-0,C00,French Defense: King's Indian Attack
edwuinb1,mj2024,1-0,B01,Scandinavian Defense: Modern Variation
knight942,edwuinb1,1-0,B06,Modern Defense: Standard Defense
edwuinb1,Eugenius-BKD-PCTR,0-1,B10,Caro-Kann Defense: Two Knights Attack
edwuinb1,GrogIV,0-1,C89,Ruy Lopez: Marshall Attack
langgulysaid,edwuinb1,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
edwuinb1,fredreo,1-0,B00,King's Pawn Game: Nimzowitsch Defense
jjerezg,edwuinb1,1-0,B00,Pirc Defense
ValeriiShamota,edwuinb1,1-0,B00,Pirc Defense
edwuinb1,fabi36,0-1,B50,Sicilian Defense: Modern Variations
edwuinb1,wces,0-1,B01,Scandinavian Defense: Main Line
Sh_52,edwuinb1,0-1,A41,Queen's Pawn Game
edwuinb1,Korolev72022,1-0,B70,Sicilian Defense: Dragon Variation
tahlo,edwuinb1,0-1,A41,Modern Defense
edwuinb1,chinteg,0-1,C00,French Defense: King's Indian Attack
Mihailzxc,edwuinb1,0-1,B06,Modern Defense: Two Knights Variation
edwuinb1,leo123454321,1-0,B56,Sicilian Defense: Classical Variation
tal_trades,edwuinb1,0-1,B00,Pirc Defense
edwuinb1,Giuseppe1954,1-0,C00,French Defense: King's Indian Attack
edwuinb1,doren2004,1-0,B50,Sicilian Defense: Modern Variations
aportnoy,edwuinb1,1/2-1/2,A42,Modern Defense: Averbakh System
Tebe_privet,edwuinb1,1-0,B00,Pirc Defense
imadtidjani,edwuinb1,0-1,A00,Hungarian
edwuinb1,Silvia2536,0-1,B01,Scandinavian Defense: Modern Variation
zissac,edwuinb1,1-0,A00,Hungarian
RacingCat,edwuinb1,1-0,A15,English : Anglo-Indian Defense
edwuinb1,Roemer,0-1,B00,Pirc Defense
edwuinb1,RapidFire6,0-1,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
edwuinb1,chamame,0-1,B40,Sicilian Defense: Four Knights Variation
gl75,edwuinb1,1-0,C45,Scotch Game: Classical Variation
mginting,edwuinb1,1-0,B00,Pirc Defense
edwuinb1,AlSanaNickUln,0-1,B02,"Alekhine Defense: Scandinavian Variation, Geschev Gambit"
krebs07,edwuinb1,1/2-1/2,B00,Pirc Defense
edwuinb1,Ebi_09,1-0,C96,"Ruy Lopez: Closed, Closed Defense"
edwuinb1,sempati49,1-0,C00,French Defense: King's Indian Attack
YouKham,edwuinb1,1-0,B00,Pirc Defense
Demzilla,edwuinb1,0-1,A41,Old Indian Defense
edwuinb1,Sirius43,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
BilldenataS,edwuinb1,1-0,B07,Modern Defense: Geller's System
edwuinb1,PRS1351,1/2-1/2,B75,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Belezky Line"
Mcpigeons04,edwuinb1,0-1,A00,Hungarian
edwuinb1,Ronil2,0-1,B50,Sicilian Defense: Modern Variations
edwuinb1,waliwisbodas,0-1,B00,St. George Defense
nomanuvi,edwuinb1,0-1,A42,Modern Defense: Averbakh System
edwuinb1,BlankCoyote,1-0,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
B61027055FRANZ,edwuinb1,1-0,C41,Philidor Defense
edwuinb1,Tykhonovr,0-1,C84,"Ruy Lopez: Closed, Martinez Variation"
hoviedo45,edwuinb1,0-1,A10,English
edwuinb1,mobnemm,1-0,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
yassershokry19800,edwuinb1,1-0,A42,Modern Defense: Averbakh System
edwuinb1,porkanittenson,0-1,C84,"Ruy Lopez: Closed, Martinez Variation"
Nickkkky,edwuinb1,0-1,C34,King's Gambit Accepted: Fischer Defense
montes_claros_mg,edwuinb1,1-0,A00,Polish : Czech Defense
edwuinb1,hadi13721129,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
Shestakov_Oleg83,edwuinb1,0-1,A41,Queen's Pawn Game
edwuinb1,mikimaus19800101,1-0,B10,Caro-Kann Defense: Two Knights Attack
edwuinb1,rahimi5377,1-0,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
edwuinb1,elbertbarredo,1-0,B00,St. George Defense
dinsyafrudiin,edwuinb1,1-0,A41,Queen's Pawn Game
edwuinb1,nourbrnia,0-1,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
cristian_risaralda,edwuinb1,1-0,B00,Pirc Defense
no-scope,edwuinb1,1-0,B00,Pirc Defense
TonyOne,edwuinb1,1-0,C62,Ruy Lopez: Steinitz Defense
edwuinb1,Borstel76,0-1,C00,French Defense: King's Indian Attack
zaroog511,edwuinb1,0-1,C34,King's Gambit Accepted: Fischer Defense
edwuinb1,fedorzvolinskii,1/2-1/2,B40,Sicilian Defense: French Variation
edwuinb1,GeorgeBz,0-1,B20,Sicilian Defense
adrher,edwuinb1,0-1,B00,Pirc Defense
edwuinb1,kurfuerst,1/2-1/2,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line"
Sterbanm,edwuinb1,1-0,B00,Pirc Defense
La_Mia12,edwuinb1,0-1,C50,"Italian Game: Classical Variation, Albin Gambit"
edwuinb1,Rassiter,1-0,C00,French Defense: King's Indian Attack
edwuinb1,alejbraun,1-0,B50,Sicilian Defense: Modern Variations
edwuinb1,V1V1V1,0-1,C41,Philidor Defense
edwuinb1,frankmonik,1-0,B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation"
pauloakuma,edwuinb1,1-0,A00,Gedult's
edwuinb1,abrahamyandavit777,1-0,B06,Modern Defense
Mottakinmondol,edwuinb1,0-1,B00,Pirc Defense
edwuinb1,Chessopithecus,1-0,B01,Scandinavian Defense: Modern Variation
Edevilson,edwuinb1,1-0,A00,Polish : Czech Defense
TheLizzardKing,edwuinb1,1/2-1/2,B06,Modern Defense: Standard Defense
edwuinb1,kahn14,1-0,B10,Caro-Kann Defense: Two Knights Attack
Dorniel5,edwuinb1,0-1,A01,Nimzo-Larsen Attack
edwuinb1,RemindMeLater,1-0,C42,Russian Game: Three Knights Game
rating37,edwuinb1,0-1,B00,Pirc Defense
tonga85,edwuinb1,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
edwuinb1,sergiogelati,1-0,B53,Sicilian Defense: Chekhover Variation
Renetorrez_3,edwuinb1,1-0,B00,Pirc Defense
edwuinb1,DiegoFT,0-1,C61,Ruy Lopez: Bird Variation
edwuinb1,Homarcoss,1-0,B30,Sicilian Defense: Old Sicilian
adam_newsystem23,edwuinb1,0-1,B06,Modern Defense: Two Knights Variation
Dimarik1980,edwuinb1,0-1,C25,Vienna Game: Anderssen Defense
gaetanolazari,edwuinb1,1-0,D10,Slav Defense
edwuinb1,Emil-rousseau-2020,1-0,B01,Scandinavian Defense: Modern Variation
edwuinb1,facunet,1-0,B50,Sicilian Defense: Modern Variations
jchh,edwuinb1,1-0,B00,Pirc Defense
edwuinb1,Vickaar,1-0,C72,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense"
sergiogelati,edwuinb1,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
edwuinb1,RubekDarinho,0-1,B30,Sicilian Defense: Old Sicilian
edwuinb1,wasabiritter1,0-1,B33,Sicilian Defense: Open
edwuinb1,xoxocould,0-1,C42,Russian Game: Three Knights Game
LittleHoudini,edwuinb1,0-1,D00,Queen's Pawn Game: Chigorin Variation
loyoladesa,edwuinb1,1-0,D00,Queen's Pawn Game: Mason Variation
Alien_Project,edwuinb1,0-1,B00,Pirc Defense
edwuinb1,geecz,0-1,B12,"Caro-Kann Defense: Advance Variation, Tal Variation"
edwuinb1,Mayur5314,0-1,B44,Sicilian Defense: Taimanov Variation
edwuinb1,jeremie31,0-1,B32,Sicilian Defense: Open
dispersov,edwuinb1,0-1,C62,Ruy Lopez: Steinitz Defense
edwuinb1,eduobi,1-0,C64,Ruy Lopez: Classical Variation
Dj87,edwuinb1,0-1,B00,Pirc Defense
Jwillen79,edwuinb1,0-1,A04,Zukertort : Wade Defense
Reiner1965,edwuinb1,1-0,C54,"Italian Game: Giuoco Piano, Greco's Attack"
edwuinb1,gaffelen,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
edwuinb1,queen97,1-0,B06,Modern Defense
edwuinb1,crazybody14,1-0,B02,Alekhine Defense: Scandinavian Variation
Pavel73,edwuinb1,1-0,C41,Philidor Defense
samirpwd,edwuinb1,0-1,A00,Polish : Czech Defense
edwuinb1,Fhisanga,0-1,B32,Sicilian Defense: Open
zulkiflidjafar,edwuinb1,1-0,A00,Van't Kruijs
edwuinb1,PsychoBoost,0-1,B09,"Pirc Defense: Austrian Attack, Ljubojevic Variation"
edwuinb1,PsychoBoost,1-0,C88,Ruy Lopez: Closed
Margo7,edwuinb1,1-0,C34,King's Gambit Accepted: Fischer Defense
coachmillz,edwuinb1,0-1,A41,Queen's Pawn Game
Sierdavid,edwuinb1,1-0,B00,Rat Defense: Harmonist
edwuinb1,Kaizzer,0-1,C00,French Defense: King's Indian Attack
Rumble21,edwuinb1,0-1,A10,English
edwuinb1,firdaus1804,0-1,B01,Scandinavian Defense: Modern Variation
edwuinb1,trogdor1423,0-1,B10,Caro-Kann Defense: Breyer Variation
Santitobibenji,edwuinb1,0-1,B00,Rat Defense: Antal Defense
rafaeldelfue,edwuinb1,1-0,B00,Pirc Defense
edwuinb1,juank_the_wolf,1-0,C84,Ruy Lopez: Closed
edwuinb1,Adrian68Gonzalez,1-0,C40,Gunderam Defense
Dr34m1469,edwuinb1,1-0,B06,Modern Defense: Standard Defense
TsarKiss,edwuinb1,1-0,B06,Modern Defense: Two Knights Variation
edwuinb1,sakerlasker,1-0,C42,Russian Game: Three Knights Game
edwuinb1,Loriscontrario,1-0,B00,Borg Defense: Borg Gambit
BigBen007,edwuinb1,0-1,B00,Pirc Defense
peterbond44772,edwuinb1,1-0,B00,Pirc Defense
shadi2020,edwuinb1,1-0,B00,Pirc Defense
edwuinb1,Kinaman,0-1,B10,Caro-Kann Defense: Breyer Variation
edwuinb1,Moosecrossing,1-0,C41,Philidor Defense
Mukhlis68,edwuinb1,0-1,B00,Rat Defense: Antal Defense
edwuinb1,Don_zeec,0-1,C61,Ruy Lopez: Bird Variation
edwuinb1,Jorgefelix19,1-0,B06,Modern Defense
tamerlan2018,edwuinb1,1-0,A41,Queen's Pawn Game
edwuinb1,tcal917,1-0,B40,Sicilian Defense: French Variation
Lulor,edwuinb1,0-1,B00,Pirc Defense
edwuinb1,Eldinero,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
edwuinb1,Anti_Schoofs,0-1,B40,Sicilian Defense: French Variation
WorstOneMF,edwuinb1,1-0,B00,Pirc Defense
knarf63,edwuinb1,1-0,A41,Queen's Pawn Game
noblefriend200020,edwuinb1,0-1,B07,Modern Defense: Geller's System
edwuinb1,isildur3000,1-0,B02,"Alekhine Defense: Scandinavian Variation, Geschev Gambit"
edwuinb1,martinalarcon,1-0,B30,Sicilian Defense: Old Sicilian
Black1971,edwuinb1,1-0,D02,Queen's Pawn Game: Zukertort Variation
QuasarKnight,edwuinb1,1-0,A41,Queen's Pawn Game
edwuinb1,teddy_01190,1-0,B00,Pirc Defense
Valery_1986,edwuinb1,1-0,A41,Queen's Pawn Game
edwuinb1,willyvaldez,1-0,B00,Pirc Defense
edwuinb1,wasboueri,0-1,B10,Caro-Kann Defense: Breyer Variation
pesarrashti,edwuinb1,1-0,B00,Pirc Defense
Betsybooboo,edwuinb1,1-0,B00,Rat Defense: Antal Defense
texcido,edwuinb1,0-1,B00,Rat Defense: Antal Defense
edwuinb1,kapturer,0-1,B06,Modern Defense
BetaOne,edwuinb1,1-0,B00,Rat Defense: Antal Defense
edwuinb1,Lorenzo008,1-0,B20,Sicilian Defense
edwuinb1,SantyXD,1-0,C00,French Defense: King's Indian Attack
edwuinb1,Amasra,1-0,B01,Scandinavian Defense: Modern Variation
Mind_Gambit,edwuinb1,1-0,C41,Philidor Defense: Hanham Variation
Tacomaster333,edwuinb1,1-0,A00,Van't Kruijs
edwuinb1,Spartak1919,1-0,C00,French Defense: King's Indian Attack
skhalo12345,edwuinb1,1-0,B00,Rat Defense: Antal Defense
edwuinb1,oslobigbros,0-1,C61,Ruy Lopez: Bird Variation
Knite77,edwuinb1,0-1,B06,Modern Defense: Standard Defense
Artur_Kamaldinov,edwuinb1,1-0,C21,Danish Gambit
edwuinb1,ZeusLetMeWin,0-1,C00,French Defense: King's Indian Attack
jhonelReyR05,edwuinb1,1-0,A41,Queen's Pawn Game
edwuinb1,pawns_veneris,1-0,B02,Alekhine Defense: Marczy Variation
alexandra200,edwuinb1,1-0,B00,Pirc Defense
edwuinb1,iCardiologist,0-1,B06,Modern Defense
Navritas,edwuinb1,1-0,B00,Pirc Defense
edwuinb1,iranchess2019,1-0,B20,Sicilian Defense
edwuinb1,muhammad_fadholi,1-0,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
MeneerHangmat,edwuinb1,0-1,A10,English
GrapefruitMoon,edwuinb1,1-0,B00,Rat Defense: Antal Defense
kkigan312,edwuinb1,1-0,A04,Zukertort : Pirc Invitation
edwuinb1,Kreshnicu,0-1,B20,Sicilian Defense
edwuinb1,minato78,0-1,B00,Owen Defense
edwuinb1,JonyHBM,1-0,B10,Caro-Kann Defense: Breyer Variation
MasterFideElo1900,edwuinb1,0-1,B00,Pirc Defense
CacadorMestre,edwuinb1,1-0,A02,Bird
edwuinb1,vagabond_14,0-1,C00,French Defense: King's Indian Attack
MertYlmaz,edwuinb1,0-1,C46,Three Knights
Huey_FreeMan,edwuinb1,0-1,A10,English
edwuinb1,stergio,1-0,B00,Pirc Defense
edwuinb1,vladik3005,1-0,B00,Owen Defense
MORGAN1973,edwuinb1,1-0,B00,Rat Defense: Antal Defense
edwuinb1,Mistasa,0-1,C00,French Defense: King's Indian Attack
edwuinb1,AnimeCrusher,0-1,B10,Caro-Kann Defense: Breyer Variation
dreamsold,edwuinb1,1-0,A41,Old Indian Defense
edwuinb1,hbayer,0-1,B02,Alekhine Defense: Marczy Variation
frankycor,edwuinb1,0-1,B00,Rat Defense: Antal Defense
Alexcoco364,edwuinb1,1-0,B00,Rat Defense: Antal Defense
thierry_aragao,edwuinb1,0-1,A01,Nimzo-Larsen Attack
edwuinb1,LaureanoFF,0-1,C67,"Ruy Lopez: Berlin Defense, Rio Gambit Accepted"
edwuinb1,joeyavocado,1-0,C72,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense"
edwuinb1,Yolvin,1-0,B20,Sicilian Defense
edwuinb1,kierkegard,0-1,B23,Sicilian Defense: Closed
SchwarzesHemd,edwuinb1,0-1,A41,Old Indian Defense
byzantium82_CKD,edwuinb1,0-1,B00,Rat Defense: Antal Defense
edwuinb1,excitebike1,0-1,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
Mukavaa,edwuinb1,1-0,B00,Pirc Defense
Reifer,edwuinb1,1-0,B00,Rat Defense: Antal Defense
edwuinb1,anderson92,1-0,B20,Sicilian Defense
zf1racing,edwuinb1,0-1,A41,Old Indian Defense
maxfrenkel19,edwuinb1,0-1,B00,Rat Defense: Antal Defense
edwuinb1,rezahashemi,1-0,B06,Modern Defense
edwuinb1,shenitataco,1-0,C84,"Ruy Lopez: Closed, Martinez Variation"
Ombak_Ribut,edwuinb1,0-1,B00,Rat Defense: Antal Defense
edwuinb1,ahmetozturkcu,1-0,B10,Caro-Kann Defense: Breyer Variation
joodar,edwuinb1,0-1,B00,Pirc Defense
Longines,edwuinb1,0-1,A10,English
edwuinb1,Mysteriousone,0-1,C42,Russian Game: Stafford Gambit
edwuinb1,Macrileo,1-0,C65,Ruy Lopez: Berlin Defense
rivanshu20,edwuinb1,0-1,A41,Old Indian Defense
davidfed,edwuinb1,1-0,C23,Bishop's
edwuinb1,BhindiMaster,1-0,B40,Sicilian Defense: French Variation
arminomidi,edwuinb1,0-1,A41,Queen's Pawn Game
edwuinb1,WilliamBansing,0-1,C40,Elephant Gambit
edwuinb1,Papel1988,1-0,C55,Italian Game: Two Knights Defense
edwuinb1,Hanka2016,0-1,B23,Sicilian Defense: Grand Prix Attack
VankaKaramazov,edwuinb1,0-1,B00,Pirc Defense
Randy1972,edwuinb1,0-1,C25,Vienna Game
edwuinb1,Ozan1903,1-0,C00,French Defense: King's Indian Attack
getjammed,edwuinb1,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
johnnn9,edwuinb1,1-0,C21,Danish Gambit
edwuinb1,lihrac,1-0,B10,Caro-Kann Defense: Breyer Variation
edwuinb1,Sorrow_FreaK,0-1,C00,French Defense: King's Indian Attack
Jojolm,edwuinb1,1-0,A41,Queen's Pawn Game
edwuinb1,LucynaM,1-0,B10,Caro-Kann Defense: Breyer Variation
Abisoye14,edwuinb1,0-1,A42,Modern Defense: Averbakh System
edwuinb1,juan967,1-0,B00,Nimzowitsch Defense: Declined Variation
yoys,edwuinb1,0-1,A00,Polish : King's Indian Variation
merahauk,edwuinb1,1-0,C45,Scotch Game
victorzuz,edwuinb1,0-1,C62,Ruy Lopez: Steinitz Defense
edwuinb1,Yemwa,1-0,B00,Owen Defense
edwuinb1,cobel58,0-1,B10,Caro-Kann Defense: Breyer Variation
clapdaniels,edwuinb1,1-0,C62,Ruy Lopez: Steinitz Defense
edwuinb1,LiquidDeep,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
edwuinb1,Johnchichi,0-1,C41,Philidor Defense
hika11,edwuinb1,1-0,C24,Bishop's : Berlin Defense
edwuinb1,Debex,0-1,C41,Philidor Defense: Steinitz Variation
DR_EMPEROR,edwuinb1,1-0,C62,Ruy Lopez: Steinitz Defense
edwuinb1,Kiarashjafari2009,0-1,C48,"Four Knights Game: Spanish Variation, Classical Variation"
provki,edwuinb1,1-0,C62,Ruy Lopez: Steinitz Defense
edwuinb1,DjadjaburaSnebroso,1-0,C42,Russian Game: Three Knights Game
Zeldris88,edwuinb1,1-0,C50,Italian Game: Hungarian Defense
daksh1234567,edwuinb1,0-1,D10,Slav Defense
edwuinb1,Klaklik,0-1,B10,Caro-Kann Defense: Breyer Variation
simoncarc,edwuinb1,1-0,C34,King's Gambit Accepted: Fischer Defense
edwuinb1,kudagoyang,1-0,C00,French Defense: King's Indian Attack
edwuinb1,Fafelo1,0-1,B23,Sicilian Defense: Closed
SICMVNDVS,edwuinb1,0-1,A41,Old Indian Defense
lasettimatraversa,edwuinb1,0-1,C34,King's Gambit Accepted: Fischer Defense
Bijlholt,edwuinb1,0-1,C62,Ruy Lopez: Steinitz Defense
edwuinb1,captainsimon,1-0,B10,Caro-Kann Defense: Breyer Variation
edwuinb1,homins,0-1,C50,Italian Game: Giuoco Pianissimo
deepak123456,edwuinb1,0-1,A04,Zukertort : Pirc Invitation
edwuinb1,MehdiHajiBagheri,1-0,B06,Modern Defense
Thegreencore1,edwuinb1,1-0,C50,Italian Game: Hungarian Defense
edwuinb1,konj_s_hvataljkama,1-0,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
edwuinb1,goniec12345,1/2-1/2,C64,Ruy Lopez: Classical Variation
edwuinb1,bernao,1-0,B00,Pirc Defense
xyth69,edwuinb1,1-0,C44,Scotch Game: Gring Gambit
diegoawaken,edwuinb1,1-0,C50,Italian Game: Hungarian Defense
Degetcool,edwuinb1,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
edwuinb1,ducdu92,0-1,C62,Ruy Lopez: Steinitz Defense
zorro1611,edwuinb1,1-0,D00,Queen's Pawn Game: Mason Variation
edwuinb1,schmiedie,0-1,B00,Owen Defense
edwuinb1,SOMIC2000,0-1,B10,Caro-Kann Defense: Breyer Variation
Alekc-43,edwuinb1,0-1,E70,King's Indian Defense: Normal Variation
edwuinb1,Codepurple,0-1,B10,Caro-Kann Defense: Breyer Variation
Chesski75,edwuinb1,0-1,C25,Vienna Game: Max Lange Defense
edwuinb1,Mehrdad_27310,1-0,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
zarechess,edwuinb1,0-1,C46,Three Knights
Zaimon00,edwuinb1,1-0,D06,Queen's Gambit Declined: Austrian Defense
edwuinb1,secret_player_07,1-0,B50,Sicilian Defense: Modern Variations
Tading,edwuinb1,0-1,C46,Three Knights
MaskedKing,edwuinb1,0-1,C62,Ruy Lopez: Steinitz Defense
edwuinb1,karbis,0-1,B20,Sicilian Defense
Bondesnapperen,edwuinb1,0-1,D15,Slav Defense: Chameleon Variation
edwuinb1,mostafa999saleh,1-0,C96,"Ruy Lopez: Closed, Closed Defense"
edwuinb1,goodness125,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
edwuinb1,amp091978,1-0,B00,Nimzowitsch Defense: Declined Variation
Poligrafika,edwuinb1,0-1,D00,Queen's Pawn Game
edwuinb1,Tncaysenn,0-1,C64,Ruy Lopez: Classical Variation
ChessWastesURTime,edwuinb1,0-1,D10,Slav Defense
edwuinb1,tejaspait,1-0,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
OsaidLeader100,edwuinb1,1-0,D15,Slav Defense: Chameleon Variation
peixeboi,edwuinb1,0-1,C33,King's Gambit Accepted: Bishop's Gambit
edwuinb1,BlunderMaster42069,1-0,C84,"Ruy Lopez: Closed, Martinez Variation"
kennyZed,edwuinb1,1-0,A03,Bird : Dutch Variation
edwuinb1,RRbin,1-0,B10,Caro-Kann Defense: Breyer Variation
wellsy28,edwuinb1,1-0,C24,Bishop's : Vienna Hybrid
edwuinb1,McanB,1-0,B06,Modern Defense
edwuinb1,yoset,0-1,C41,Philidor Defense: Larsen Variation
Scindapse,edwuinb1,0-1,D00,Queen's Pawn Game: Mason Variation
edwuinb1,yonochess99,1-0,B30,Sicilian Defense: Old Sicilian
royskicueto,edwuinb1,1-0,C20,King's Pawn Game: Wayward Queen Attack
edwuinb1,Hamid_Vahabli,1-0,C40,King's Pawn Game: Busch-Gass Gambit
kokozymandias,edwuinb1,1-0,D10,Slav Defense
Dragon_bs,edwuinb1,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
edwuinb1,melcalex,1-0,C41,Philidor Defense
edwuinb1,markus0711,0-1,C72,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense"
azzecca,edwuinb1,1-0,C50,Italian Game: Hungarian Defense
edwuinb1,eliasmdk,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
phileas74,edwuinb1,1-0,A16,English : Anglo-Grnfeld Defense
edwuinb1,frankewofobe,0-1,B10,Caro-Kann Defense: Breyer Variation
ShamoHumbatli,edwuinb1,0-1,C45,Scotch Game
edwuinb1,VCCNguyenManhHa2001,1-0,B01,Scandinavian Defense: Modern Variation
RovertPerseverance,edwuinb1,0-1,D11,Slav Defense: Bonet Gambit
meacuna,edwuinb1,0-1,D00,Queen's Pawn Game: Mason Variation
edwuinb1,Daviiddddd,0-1,B27,"Pterodactyl Defense: Sicilian, Rhamphorhynchus"
edwuinb1,vedodelozi,0-1,C41,Philidor Defense
LevyRodrigues,edwuinb1,0-1,C34,King's Gambit Accepted: Fischer Defense
edwuinb1,UzumakiNaruto97,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
tri_arga,edwuinb1,0-1,C34,King's Gambit Accepted: Fischer Defense
edwuinb1,andyerazo,0-1,C70,Ruy Lopez: Morphy Defense
S3vas_Blue,edwuinb1,1-0,D02,Queen's Pawn Game: Zukertort Variation
SzHabid,edwuinb1,0-1,C44,Scotch Game: Benima Defense
Clementincito,edwuinb1,1-0,D00,Queen's Pawn Game: Mason Variation
