Blancas,Negras,Result,ECO,Opening
kroksy,vladsuar,1-0,B23,Sicilian Defense: Closed
vladsuar,casadiegos2021,1-0,A45,Indian Defense
ScorpionCuba,vladsuar,1-0,B50,Sicilian Defense
vladsuar,Chessvisitor2020,1-0,A43,Benoni Defense: Old Benoni
Takeitdonk,vladsuar,1-0,A85,Dutch Defense: Queen's Knight Variation
vladsuar,Sandu70,1-0,A00,Mieses
tornago52,vladsuar,1-0,B21,Sicilian Defense: McDonnell Attack
vladsuar,naVi-gate,0-1,A40,Queen's Pawn Game
vladsuar,iGAnatoLiy,0-1,A40,Modern Defense
VictoryCab,vladsuar,0-1,B50,"Sicilian Defense: Modern Variations, Tartakower"
C-Miller4030,vladsuar,0-1,A81,Dutch Defense: Fianchetto Attack
vladsuar,gonzalomigueles,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,Pipparsugo,1-0,A43,Benoni Defense: Old Benoni
louitzi,vladsuar,0-1,A85,Dutch Defense: Queen's Knight Variation
Romenr,vladsuar,1-0,B50,Sicilian Defense: Modern Variations
vladsuar,Energis17,0-1,A41,Queen's Pawn Game
tomi130,vladsuar,1-0,B20,Sicilian Defense
ARASHIRO,vladsuar,0-1,B50,Sicilian Defense: Modern Variations
vladsuar,elsidron,0-1,D00,Queen's Pawn Game: Mason Variation
Atyoka_fan,vladsuar,1-0,B50,Sicilian Defense
vladsuar,andoman,1-0,A41,Queen's Pawn Game
vladsuar,Perparim_Cobani,1-0,D00,Queen's Pawn Game: Mason Variation
Anton0502,vladsuar,0-1,A84,Dutch Defense: Normal Variation
vladsuar,coralines,0-1,D00,Queen's Pawn Game: Mason Variation
gorgoroyan,vladsuar,1-0,B00,Duras Gambit
vladsuar,freck1e,0-1,A40,Queen's Pawn Game
vladsuar,zorcharchess,0-1,A43,Benoni Defense: Old Benoni
e72,vladsuar,0-1,A80,Dutch Defense
Pittsburgh1962,vladsuar,0-1,B21,Sicilian Defense: Smith-Morra Gambit
vladsuar,sisan,0-1,D00,Queen's Pawn Game: Mason Variation
gredin1963,vladsuar,1-0,A10,English : Anglo-Dutch Defense
vladsuar,Devuron,1-0,D00,Queen's Pawn Game: Mason Variation
benjaminpfau,vladsuar,1-0,A80,Dutch Defense: Raphael Variation
vladsuar,Alirezaaminiesf,0-1,D00,Queen's Pawn Game: Steinitz Countergambit
vladsuar,WERECHE,1-0,D00,Queen's Pawn Game: Mason Variation
SkipvanHoudt,vladsuar,0-1,B28,"Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line"
Elhumilde11,vladsuar,0-1,B21,Sicilian Defense: McDonnell Attack
Sandra666,vladsuar,0-1,B50,Sicilian Defense
vladsuar,AlexeyMysyakin,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,zahirazimigmaildotom,0-1,D00,Queen's Pawn Game: Steinitz Countergambit
NimaFamily,vladsuar,1-0,B21,Sicilian Defense: Smith-Morra Gambit
vladsuar,ayay_marabi,0-1,A40,Horwitz Defense
carmazyn01,vladsuar,1-0,B50,Sicilian Defense
vladsuar,shahrdarigerash8,1-0,A40,Horwitz Defense
LeonMur,vladsuar,0-1,B50,Sicilian Defense
XasanOlol,vladsuar,1-0,A80,Dutch Defense: Hopton Attack
vladsuar,Ramos2020,0-1,A45,Indian Defense
vladsuar,Igor-Beresnev,0-1,D00,Queen's Pawn Game: Mason Variation
I_Love_Microwaves,vladsuar,1-0,A85,Dutch Defense: Queen's Knight Variation
Angel3,vladsuar,1-0,A85,Dutch Defense: Queen's Knight Variation
vladsuar,Coachie1,1-0,A40,Horwitz Defense
ude123,vladsuar,1-0,A85,Dutch Defense: Queen's Knight Variation
vladsuar,allencp,1-0,D00,Queen's Pawn Game: Mason Variation
vladsuar,JonhG,1-0,A45,Indian Defense
mam1974sy,vladsuar,0-1,B21,Sicilian Defense: Smith-Morra Gambit
E_p_1,vladsuar,1-0,A80,Dutch Defense
vladsuar,rahimi5377,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,Hafit005,0-1,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit
fehmikaban,vladsuar,1-0,B51,Sicilian Defense: Moscow Variation
vladsuar,edison-12sa,1-0,A40,Englund Gambit
vladsuar,Nicolaqueo,1-0,A45,Indian Defense
perro-perro-7,vladsuar,0-1,B12,Caro-Kann Defense
Alexis-capablanca,vladsuar,0-1,A10,English : Anglo-Dutch Defense
PauladaPower,vladsuar,0-1,A83,Dutch Defense: Staunton Gambit
vladsuar,Alcabo22,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,Jeroen_Aalderink,1-0,A45,Indian Defense
Otgonsvren,vladsuar,1-0,B00,Duras Gambit
vladsuar,vvocko,1/2-1/2,A80,Dutch Defense
jmrz10,vladsuar,1-0,B21,Sicilian Defense: Smith-Morra Gambit
vladsuar,bourchouk,0-1,D00,Queen's Pawn Game: Mason Variation
thing-in-itself,vladsuar,0-1,B50,Sicilian Defense
ng34339,vladsuar,0-1,B50,Sicilian Defense
vladsuar,Aias2704,0-1,A45,Indian Defense
vladsuar,Bayern_MTD,1-0,A45,Indian Defense
filanescachi,vladsuar,1-0,A80,Dutch Defense
vladsuar,Bilal1277,1-0,A40,Horwitz Defense
vladsuar,SjorsDeSjaak,0-1,A40,English Defense
vladsuar,Nnamdez,0-1,A40,Horwitz Defense
nobnert,vladsuar,0-1,B51,Sicilian Defense: Moscow Variation
Donnerwetter,vladsuar,0-1,B20,Sicilian Defense: Wing Gambit
Garrik62,vladsuar,1-0,B50,Sicilian Defense: Modern Variations
vladsuar,Milesbros,1-0,D00,Queen's Pawn Game: Mason Variation
vladsuar,giordanengo,1-0,A40,Queen's Pawn Game
minorbugfix,vladsuar,0-1,B23,Sicilian Defense: Closed
lemil1960,vladsuar,0-1,A80,Dutch Defense
GiovanniGuga,vladsuar,0-1,A85,Dutch Defense: Queen's Knight Variation
vladsuar,barakatnafez,1-0,A45,Indian Defense
vladsuar,ItsMeAhmeed,1-0,A45,Indian Defense
kylezigari,vladsuar,1-0,A80,Dutch Defense
vladsuar,eberty26,0-1,A41,Queen's Pawn Game
Hamed1475,vladsuar,1-0,B50,Sicilian Defense: Modern Variations
vladsuar,Easy__Mate,1-0,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit
ayerali,vladsuar,0-1,B50,Sicilian Defense: Modern Variations
vladsuar,edmchess,1-0,A40,Horwitz Defense
FrenchDD,vladsuar,0-1,A80,Dutch Defense
vladsuar,fakroune,1-0,A45,Indian Defense
SandroBottai-12,vladsuar,0-1,B51,Sicilian Defense: Moscow Variation
vladsuar,manofpill,1-0,A43,Benoni Defense: Old Benoni
namangalealain,vladsuar,1-0,B50,Sicilian Defense
vladsuar,lautaromassolini,1-0,D00,Queen's Pawn Game: Mason Variation
ayman666www,vladsuar,1-0,A05,Zukertort
vladsuar,iks0baroff,1-0,A40,Queen's Pawn Game
Schachnoten,vladsuar,0-1,B21,Sicilian Defense: McDonnell Attack
vladsuar,Rohrkrepierer,1-0,A41,Queen's Pawn Game
kalebtf,vladsuar,0-1,B20,Sicilian Defense: Bowdler Attack
vladsuar,Dzavid,0-1,A40,English Defense
Tbiliseli,vladsuar,0-1,B22,Sicilian Defense: Alapin Variation
vladsuar,sture93,1-0,A45,Indian Defense
vladsuar,akashmallick861,0-1,D00,Queen's Pawn Game: Mason Variation
tj_bamberg,vladsuar,1-0,B23,Sicilian Defense: Closed
micronimzo,vladsuar,0-1,A85,Dutch Defense: Queen's Knight Variation
vladsuar,Dr_Shawn_Murphy,0-1,A40,Modern Defense
mckid,vladsuar,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
vladsuar,JaPalo,1-0,A41,Queen's Pawn Game
M5r6,vladsuar,1-0,B50,Sicilian Defense
vladsuar,Chabo96,0-1,D00,Queen's Pawn Game: Mason Variation
NotOwen1,vladsuar,0-1,A80,Dutch Defense
Tolyk,vladsuar,0-1,A00,Van't Kruijs
vladsuar,leone41072,1-0,A40,Englund Gambit Complex: Soller Gambit Deferred
vladsuar,Rizal_Bentap,1-0,D00,Queen's Pawn Game: Steinitz Countergambit
vladsuar,Sogladtobeatyou,1-0,D00,Queen's Pawn Game: Mason Variation
Kashll,vladsuar,1-0,B54,Sicilian Defense: Accelerated Dragon
ARM1969,vladsuar,1-0,B20,Sicilian Defense: Bowdler Attack
vladsuar,kc86,0-1,A45,Indian Defense
ebrahim354,vladsuar,1-0,A00,Hungarian : Symmetrical Variation
vladsuar,jeckmor,0-1,A40,Modern Defense
rezakhezri,vladsuar,1-0,A10,English : Anglo-Dutch Defense
vladsuar,Faraska,1-0,D00,Queen's Pawn Game: Mason Variation
rsrancor,vladsuar,0-1,A01,Nimzo-Larsen Attack: Dutch Variation
vladsuar,Zaborczki,1-0,A80,Dutch Defense
SmashingPatzers,vladsuar,1-0,A80,Dutch Defense: Alapin Variation
vladsuar,JC7_Clothing,0-1,D00,Queen's Pawn Game: Mason Variation
lelik93,vladsuar,1-0,A80,Dutch Defense
SmashingPatzers,vladsuar,0-1,A80,Dutch Defense: Alapin Variation
vladsuar,el_celebro,1-0,D00,Queen's Pawn Game: Mason Variation
vladsuar,fullpint,1-0,D00,Queen's Pawn Game: Mason Variation
ungke_bitung,vladsuar,0-1,A80,Dutch Defense
vladsuar,yoshimurafael,1-0,A45,Indian Defense
m1ke1ange1o,vladsuar,0-1,B50,Sicilian Defense
vladsuar,kapil_panwar,1-0,A45,Indian Defense
vladsuar,SLee_2000,0-1,A43,Benoni Defense: Benoni Gambit Accepted
Skillhunter,vladsuar,0-1,B50,Sicilian Defense
EssanhajiMohamed97,vladsuar,0-1,A80,Dutch Defense
anilchaser,vladsuar,1-0,A80,Dutch Defense
vladsuar,Cergkater,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,CoreyGraig,0-1,D00,Queen's Pawn Game: Steinitz Countergambit
alpongun,vladsuar,1-0,B50,Sicilian Defense: Modern Variations
vladsuar,banjobenny,1-0,D00,Queen's Pawn Game: Mason Variation
kaplja,vladsuar,1-0,B50,Sicilian Defense: Modern Variations
vladsuar,janjo20,1-0,A45,Indian Defense
Corozalera,vladsuar,1-0,B21,Sicilian Defense: McDonnell Attack
vladsuar,yosanni,1-0,D00,Queen's Pawn Game: Mason Variation
vladsuar,Rezignationistheflag,1-0,A40,Modern Defense
Imadov,vladsuar,1-0,A85,Dutch Defense: Queen's Knight Variation
PILOTVE,vladsuar,0-1,B50,Sicilian Defense: Modern Variations
vladsuar,MixiTheKing,1-0,A43,Benoni Defense: Old Benoni
De_Abreu,vladsuar,1-0,A85,Dutch Defense: Queen's Knight Variation
vladsuar,dvillagra,0-1,A45,Indian Defense
vladsuar,pran2,1-0,A40,Queen's Pawn Game
tsilma,vladsuar,1-0,A00,Van Geet
Rarig,vladsuar,0-1,A80,Dutch Defense
Suribras,vladsuar,1-0,A00,Polish : Dutch Defense
vladsuar,vimax,1-0,D00,Queen's Pawn Game: Mason Variation
vladsuar,javadbala,1-0,D00,Queen's Pawn Game: Mason Variation
SubterfugeABC123,vladsuar,1/2-1/2,B50,Sicilian Defense
Tw001,vladsuar,1-0,B50,Sicilian Defense: Modern Variations
vladsuar,Annaraj,0-1,A40,Horwitz Defense
vladsuar,Mehrdad_27310,1-0,D00,Queen's Pawn Game: Mason Variation
Martin1903,vladsuar,1-0,B20,Sicilian Defense
vladsuar,kas87117,0-1,A40,Englund Gambit
schamil-1978,vladsuar,1-0,B50,Sicilian Defense
vladsuar,Artesuave10,0-1,D00,Queen's Pawn Game: Mason Variation
samuelSSK93,vladsuar,1-0,A10,English : Anglo-Dutch Defense
vladsuar,gramitos,0-1,A40,Englund Gambit
howlingmotors,vladsuar,0-1,B21,Sicilian Defense: Smith-Morra Gambit
vladsuar,AnasSh84,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,bubishmalish,1/2-1/2,A40,Horwitz Defense
tacris123z,vladsuar,1-0,A85,Dutch Defense: Queen's Knight Variation
DunkinD,vladsuar,0-1,A80,Dutch Defense: Raphael Variation
vladsuar,alphazone22,1-0,A45,Indian Defense
Schalk,vladsuar,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation"
vladsuar,Dario_rn,0-1,D00,Queen's Pawn Game: Mason Variation
MubitaMujajaty,vladsuar,0-1,B50,Sicilian Defense
vladsuar,HeyFuturePro,0-1,A40,Modern Defense
vladsuar,fedediecisiete,1-0,A40,Modern Defense
paulsanti,vladsuar,1-0,B51,Sicilian Defense: Moscow Variation
vladsuar,Benchi777,0-1,A41,Queen's Pawn Game
smurphin,vladsuar,1-0,B50,Sicilian Defense
vladsuar,Sim66,1-0,A80,Dutch Defense
rsomadossi,vladsuar,1-0,B23,Sicilian Defense: Closed
vladsuar,abdulgalvis,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,Shefo34,1-0,A40,Englund Gambit Complex: Englund Gambit
EL_Saqr22,vladsuar,0-1,A00,Gedult's
Jonatan1986,vladsuar,1-0,A01,Nimzo-Larsen Attack: Indian Variation
vladsuar,JuliusIMT,1-0,A41,Queen's Pawn Game
vladsuar,BarnesPond,0-1,D00,Queen's Pawn Game: Mason Variation
Tafsle,vladsuar,1/2-1/2,B00,Duras Gambit
bichoricho,vladsuar,0-1,A80,Dutch Defense: Raphael Variation
rumination_and_worry,vladsuar,1-0,B50,Sicilian Defense
vladsuar,Chubynais,1-0,D00,Queen's Pawn Game: Mason Variation
vladsuar,Kundria,1-0,A43,Benoni Defense: Benoni Gambit Accepted
vladsuar,luis1104,0-1,D00,Queen's Pawn Game: Mason Variation
Redsquires,vladsuar,0-1,A80,Dutch Defense
Ulupo,vladsuar,1-0,A80,Dutch Defense: Hopton Attack
vladsuar,Elieser01,0-1,D00,Queen's Pawn Game: Mason Variation
collenzo,vladsuar,1-0,B21,Sicilian Defense: Smith-Morra Gambit
vladsuar,FBeko,1-0,A40,Englund Gambit Complex: Englund Gambit
vladsuar,gegof,1-0,A41,Queen's Pawn Game
alireza3821,vladsuar,1-0,B00,Duras Gambit
tifee1,vladsuar,1-0,A80,Dutch Defense
Udavenochik,vladsuar,0-1,B50,Sicilian Defense
vladsuar,Wismar,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,maithamkaazm,1-0,A43,Benoni Defense: Old Benoni
vladsuar,chobouser,1-0,A40,Modern Defense
Fred-rick,vladsuar,1-0,B94,Sicilian Defense: Najdorf Variation
vladsuar,Antbrain,1-0,A40,Englund Gambit
BONTECH,vladsuar,0-1,B50,Sicilian Defense: Modern Variations
vladsuar,Giullico,1-0,D00,Queen's Pawn Game: Mason Variation
reza2014,vladsuar,1-0,A80,Dutch Defense
vladsuar,Imafidon,1-0,A45,Indian Defense
vladsuar,alaa_turk00,0-1,A40,Modern Defense
harikadogan,vladsuar,0-1,A00,Polish
ThomasMcKeown98,vladsuar,1-0,B50,Sicilian Defense
vladsuar,Andrew_2013,0-1,A43,Benoni Defense: Old Benoni
karouaaach,vladsuar,0-1,A00,Van't Kruijs
jonathanpereira,vladsuar,0-1,A85,Dutch Defense: Queen's Knight Variation
vladsuar,emilbee,1-0,D00,Queen's Pawn Game: Mason Variation
vladsuar,WhyteKing,0-1,A40,English Defense
vladsuar,Peter_Myers,0-1,A40,Horwitz Defense
voigschissn,vladsuar,1-0,B51,Sicilian Defense: Moscow Variation
vladsuar,Kramx3,1-0,A45,Indian Defense
rmunozmitre,vladsuar,0-1,B20,Sicilian Defense
milad1111111111,vladsuar,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
vladsuar,menez99,1-0,A45,Indian Defense
Nikolaev1992Ivan,vladsuar,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation"
vladsuar,JuicerCarlsen,1-0,A40,Queen's Pawn Game
elmerpalado,vladsuar,1/2-1/2,B21,Sicilian Defense: Smith-Morra Gambit
vladsuar,Westcrizer,0-1,A45,Indian Defense
vladsuar,Eu-49-H,0-1,A45,Indian Defense
NiranjanRajesh,vladsuar,1-0,A10,English : Anglo-Dutch Defense
segrob56,vladsuar,1-0,B50,Sicilian Defense
vladsuar,Youssefbarghash,0-1,A45,Indian Defense
Nikita_Biryukov,vladsuar,0-1,B20,Sicilian Defense: Bowdler Attack
vladsuar,Iambeginnerz,0-1,A40,Horwitz Defense
Roozbehch,vladsuar,1-0,A85,Dutch Defense: Queen's Knight Variation
vladsuar,WROBERTO,0-1,A45,Indian Defense
vladsuar,Acalidus,0-1,A45,Indian Defense
vladsuar,hardestplayer1234,0-1,D00,Queen's Pawn Game: Mason Variation
Time175,vladsuar,0-1,B94,Sicilian Defense: Najdorf Variation
knight75,vladsuar,1-0,A84,Dutch Defense
vladsuar,Fedi97,0-1,D00,Queen's Pawn Game: Mason Variation
numismatk,vladsuar,1-0,A10,English : Anglo-Dutch Defense
vladsuar,Ardik78,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,navojoalov,0-1,A41,Queen's Pawn Game
Karthik__iyer,vladsuar,1-0,A80,Dutch Defense
vladsuar,Noponhurja,1-0,A40,Horwitz Defense
mohammed20402,vladsuar,0-1,B50,"Sicilian Defense: Modern Variations, Tartakower"
AndrewG6866,vladsuar,0-1,A80,Dutch Defense
vladsuar,hacker_solz,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,CantgiveIn_2U,0-1,D00,Queen's Pawn Game: Mason Variation
masterx07,vladsuar,1/2-1/2,B50,Sicilian Defense: Modern Variations
vladsuar,alessandrocarvalhaes,1-0,D00,Queen's Pawn Game: Mason Variation
vladsuar,seniortomato13,1-0,A40,Modern Defense
vladsuar,Edmundomestre,0-1,A40,Englund Gambit
Drpu21,vladsuar,0-1,B20,Sicilian Defense: Lasker-Dunne Attack
triscuit12,vladsuar,1-0,B50,Sicilian Defense
Wiwautla,vladsuar,0-1,B50,Sicilian Defense: Modern Variations
vladsuar,EgorVictorovich,0-1,D00,Queen's Pawn Game: Mason Variation
VladosTaranishchenko,vladsuar,1-0,B50,Sicilian Defense
vladsuar,UGMshiva,0-1,A45,Indian Defense
FraidyCat,vladsuar,0-1,B00,Duras Gambit
vladsuar,madisonr2p,1/2-1/2,A45,Indian Defense
Mahd5,vladsuar,1-0,A80,Dutch Defense
ElLongevo,vladsuar,1-0,A80,Dutch Defense
vladsuar,Kalejaiye,1-0,A43,Benoni Defense: Old Benoni
vladsuar,brucepeng,0-1,A40,Queen's Pawn Game
isabel2020,vladsuar,0-1,B51,Sicilian Defense: Moscow Variation
vladsuar,GabrieL2233,0-1,A40,Horwitz Defense
jorge7859,vladsuar,0-1,A00,Hungarian : Dutch Defense
vladsuar,WROBERTO,1-0,A45,Indian Defense
vladsuar,anewfaseonline,1-0,D00,Queen's Pawn Game: Mason Variation
sertters,vladsuar,1-0,B28,"Sicilian Defense: O'Kelly Variation, Normal System"
drah86,vladsuar,1-0,B23,Sicilian Defense: Closed
vladsuar,LeonMur,0-1,D00,Queen's Pawn Game: Mason Variation
hipocampo69,vladsuar,0-1,B20,Sicilian Defense
ante83-dbk,vladsuar,1-0,A00,Van't Kruijs
vladsuar,andra89,1-0,A48,London System
vladsuar,kostasgaitanas,0-1,D00,Queen's Pawn Game: Mason Variation
saadelzanaty,vladsuar,1-0,A10,English : Anglo-Dutch Defense
vladsuar,JFowler77,0-1,D00,Queen's Pawn Game: Mason Variation
vladsuar,tahaylcnky35,0-1,A40,Englund Gambit Complex: Soller Gambit
ildarchistopol,vladsuar,0-1,A80,Dutch Defense
vladsuar,DrRicardo,0-1,D00,Queen's Pawn Game: Mason Variation
Punisher_executioner,vladsuar,1-0,B50,Sicilian Defense
