Blancas,Negras,Result,ECO,Opening
GuerreroH2,Ramonzambrano,1-0,A48,London System
Ramonzambrano,Der_Baron,1-0,E92,King's Indian Defense: Exchange Variation
Melchisedek,Ramonzambrano,0-1,C47,"Four Knights Game: Italian Variation, Noa Gambit"
Tetovari_1,Ramonzambrano,1-0,C24,Bishop's : Vienna Hybrid
Ramonzambrano,LuisLeon43,0-1,E26,Nimzo-Indian Defense: Smisch Variation
Ramonzambrano,semen44,1/2-1/2,D45,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack"
Nikita_Saprykin,Ramonzambrano,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
Ramonzambrano,Keipo,0-1,E92,King's Indian Defense: Exchange Variation
Keipo,Ramonzambrano,0-1,A48,London System
Ramonzambrano,strongchessplayer1,1-0,A40,Englund Gambit Complex: Englund Gambit
Ramonzambrano,Sigrud,1-0,D34,"Tarrasch Defense: Classical Variation, Rti Variation"
Tiltmen,Ramonzambrano,0-1,C21,Danish Gambit
zigbert67,Ramonzambrano,1-0,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
Ramonzambrano,arturo333,1-0,E92,King's Indian Defense: Exchange Variation
winsniperbot,Ramonzambrano,0-1,C21,Danish Gambit
vitaly_fidarov,Ramonzambrano,0-1,C28,"Vienna Game: Stanley Variation, Three Knights Variation"
Ramonzambrano,halimansour,1-0,A56,Benoni Defense: Czech Benoni Defense
Ramonzambrano,forson66,0-1,A40,Queen's Pawn Game: Anglo-Slav
mkoma,Ramonzambrano,0-1,C60,Ruy Lopez: Cozio Defense
Conan-Cimmerian,Ramonzambrano,1/2-1/2,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,rodrigofs90,0-1,D37,"Queen's Gambit Declined: Harrwitz Attack, Fianchetto Defense"
Ramonzambrano,SHACH1350,1-0,A52,"Indian Defense: Budapest Defense, Alekhine Variation, Abonyi Variation"
SerbulentHuso,Ramonzambrano,1-0,E73,King's Indian Defense: Semi-Averbakh System
Ramonzambrano,OwneR1995,1-0,D37,"Queen's Gambit Declined: Harrwitz Attack, Two Knights Defense, Blockade Line"
Warummel,Ramonzambrano,0-1,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,oticMJ,0-1,A57,Benko Gambit
Ramonzambrano,Norbull,1-0,A54,Old Indian Defense: Ukrainian Variation
RobPab,Ramonzambrano,1-0,C60,Ruy Lopez: Cozio Defense
garronero,Ramonzambrano,0-1,C45,Scotch Game: Horwitz Attack
Ramonzambrano,pedroSuareZ,1-0,E92,King's Indian Defense: Exchange Variation
Ramonzambrano,belloid,0-1,A52,"Indian Defense: Budapest Defense, Alekhine Variation"
Ramonzambrano,dsirias,1-0,E24,"Nimzo-Indian Defense: Smisch Variation, Accelerated"
alkafila,Ramonzambrano,0-1,E60,"King's Indian Defense: Fianchetto Variation, Yugoslav System"
ABIMBOLA-OSUNFUYI,Ramonzambrano,1-0,A49,Indian Defense: Przepiorka Variation
Ramonzambrano,ducharnel,1-0,D45,Semi-Slav Defense: Main Line
Arfans-PercasiCMS,Ramonzambrano,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
jusn64,Ramonzambrano,1-0,E76,King's Indian Defense: Four Pawns Attack
Ramonzambrano,Alex37ak,1/2-1/2,D45,Semi-Slav Defense: Main Line
Ramonzambrano,douiche,1-0,E92,King's Indian Defense: Exchange Variation
douiche,Ramonzambrano,0-1,C45,Scotch Game: Horwitz Attack
Ramonzambrano,BIG_FISH_PASHA_07,0-1,D37,Queen's Gambit Declined: Harrwitz Attack
Ramonzambrano,SnP500,1-0,E92,King's Indian Defense: Exchange Variation
TBP1,Ramonzambrano,0-1,C45,Scotch Game: Modern Defense
Ramonzambrano,GOMEZHUGO,1-0,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit
dridihoussine,Ramonzambrano,1-0,E73,"King's Indian Defense: Normal Variation, Standard Development"
Janemba,Ramonzambrano,1-0,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Ramonzambrano,abdullah-baniyasin20,0-1,E91,King's Indian Defense: Orthodox Variation
Mystic_Plantation,Ramonzambrano,0-1,C58,"Italian Game: Two Knights Defense, Polerio Defense, Kieseritzky Variation"
RamiJordan,Ramonzambrano,1-0,E60,Indian Defense: West Indian Defense
Ramonzambrano,sundaynext,1-0,E26,Nimzo-Indian Defense: Smisch Variation
JohannesFausto,Ramonzambrano,1-0,C60,Ruy Lopez: Cozio Defense
UCEMA_Rivera,Ramonzambrano,0-1,C23,Bishop's
Ramonzambrano,UCEMA_Rivera,1-0,A42,Modern Defense: Kotov Variation
Ramonzambrano,dragonfarzad,1-0,D45,Semi-Slav Defense: Main Line
Rhino_2004,Ramonzambrano,1-0,A49,Indian Defense: Przepiorka Variation
Ramonzambrano,Reiji37,1-0,A52,"Indian Defense: Budapest Defense, Alekhine Variation"
Ramonzambrano,Fenix81,0-1,D80,Grnfeld Defense: Stockholm Variation
inge_2018,Ramonzambrano,0-1,C60,Ruy Lopez: Cozio Defense
jeruchess,Ramonzambrano,0-1,C22,Center Game: Berger Variation
Ramonzambrano,HORAZULU,1-0,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line"
Moham3000,Ramonzambrano,0-1,C44,"Scotch Game: Scotch Gambit, Dubois Rti Defense"
Ramonzambrano,rikchess,0-1,D45,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack"
Ramonzambrano,sefi72,1-0,D08,"Queen's Gambit Declined: Albin Countergambit, Normal Line"
W_Hauff,Ramonzambrano,1-0,C50,"Italian Game: Giuoco Pianissimo, Canal Variation"
Tetovari_1,Ramonzambrano,1-0,A45,Indian Defense
hadi5564,Ramonzambrano,0-1,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,A_HME_D,1-0,E26,Nimzo-Indian Defense: Smisch Variation
Ramonzambrano,gjakerele,1-0,D15,Slav Defense: Three Knights Variation
Ramonzambrano,Elkant,1-0,A52,"Indian Defense: Budapest Defense, Alekhine Variation"
Apolly0n,Ramonzambrano,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
nunak2,Ramonzambrano,1-0,C60,Ruy Lopez: Cozio Defense
KaanEkici,Ramonzambrano,0-1,A01,Nimzo-Larsen Attack: Indian Variation
Ramonzambrano,Memento2600,0-1,A41,Rat Defense: English Rat
Ramonzambrano,kubanychbek_ibraimov,1-0,A43,Benoni Defense: Old Benoni
iko344,Ramonzambrano,0-1,A45,Indian Defense
Ramonzambrano,Angelus_calo,1-0,D31,Semi-Slav Defense: Noteboom Variation
utyman,Ramonzambrano,1-0,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Ramonzambrano,flex_compose,1-0,D41,Queen's Gambit Declined: Semi-Tarrasch Defense
soko1983,Ramonzambrano,1-0,C30,King's Gambit Declined: Keene Defense
Ramonzambrano,doctor_arsen,1-0,A40,English Defense
Ercae2,Ramonzambrano,0-1,E66,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Advance Line"
Ramonzambrano,clr,1-0,A40,Queen's Pawn Game: Anglo-Slav
Lord_Roke,Ramonzambrano,1-0,E60,"King's Indian Defense: Fianchetto Variation, Yugoslav System"
Ramonzambrano,henryrenteria,1-0,E28,Nimzo-Indian Defense: Smisch Variation
Ericpiassibauru,Ramonzambrano,1-0,A48,London System
Ramonzambrano,Molinas1,1/2-1/2,A51,"Indian Defense: Budapest Defense, Fajarowicz Variation"
Ramonzambrano,dokijobava,0-1,A50,Mexican Defense
Ramonzambrano,blackrebel256,1/2-1/2,E92,King's Indian Defense: Exchange Variation
reminor,Ramonzambrano,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
Seb_Pinsonneault,Ramonzambrano,0-1,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Ramonzambrano,alek1930,1-0,E24,"Nimzo-Indian Defense: Smisch Variation, Accelerated"
Ramonzambrano,MH68,1-0,D31,"Queen's Gambit Declined: Semi-Slav, Abrahams Variation"
evnooo,Ramonzambrano,0-1,C20,King's Pawn Game: Leonardis Variation
Vladimirmunja,Ramonzambrano,0-1,A05,Zukertort
Ramonzambrano,balotelli459,1-0,A41,Rat Defense: English Rat
Ramonzambrano,ElAradi_Mohamed,1-0,E20,Nimzo-Indian Defense
IiroRantal,Ramonzambrano,0-1,C24,Bishop's : Vienna Hybrid
usuariodexadrez,Ramonzambrano,0-1,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,Iguanero,0-1,A57,Benko Gambit: Zaitsev System
Ramonzambrano,CCHIGHNOON,1-0,A57,Benko Gambit: Zaitsev System
Gambit201,Ramonzambrano,0-1,C44,Ponziani : Spanish Variation
Rejchess,Ramonzambrano,0-1,A45,Trompowsky Attack
Ramonzambrano,christopheh,1-0,D37,Queen's Gambit Declined: Harrwitz Attack
cavallopazzonick,Ramonzambrano,1-0,C24,Bishop's : Vienna Hybrid
Ramonzambrano,dhalilsim,1-0,C00,French Defense: Normal Variation
Ramonzambrano,dychess4,0-1,A57,"Benko Gambit: Zaitsev Variation, Nescafe Frappe Attack"
riaadh,Ramonzambrano,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
StillTiltedButLearn,Ramonzambrano,0-1,E74,"King's Indian Defense: Averbakh Variation, Benoni Defense, Advance Variation"
Ramonzambrano,StillTiltedButLearn,0-1,D37,"Queen's Gambit Declined: Harrwitz Attack, Fianchetto Defense"
Ramonzambrano,MahatmaGambit,0-1,A85,Dutch Defense: Queen's Knight Variation
MahatmaGambit,Ramonzambrano,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Ramonzambrano,fgh9500,1-0,E91,King's Indian Defense: Orthodox Variation
Kartaca87,Ramonzambrano,1-0,C21,Danish Gambit
metalico,Ramonzambrano,1-0,E80,King's Indian Defense: Smisch Variation
Ramonzambrano,edisonuran,1-0,A66,Benoni Defense: Mikenas Variation
MikayelAndriasyan,Ramonzambrano,0-1,D25,Queen's Gambit Accepted: Janowski-Larsen Variation
Ramonzambrano,buho32,0-1,A57,Benko Gambit
Ramonzambrano,Sam_Florida2020,1-0,D30,Queen's Gambit Declined
Taimon,Ramonzambrano,0-1,B02,Alekhine Defense: Marczy Variation
Ramonzambrano,Zalan1110,0-1,A66,Benoni Defense: Mikenas Variation
ffenixx,Ramonzambrano,1-0,C58,"Italian Game: Two Knights Defense, Colman Variation"
Ramonzambrano,Engelbert-Malambo,0-1,A60,Benoni Defense: Modern Variation
jaeko,Ramonzambrano,0-1,C24,Bishop's : Berlin Defense
Ramonzambrano,GraceAlice,1/2-1/2,D15,Slav Defense: Three Knights Variation
jaeko,Ramonzambrano,1-0,C24,Bishop's : Berlin Defense
Ramonzambrano,Muyalwa,1-0,D06,Queen's Gambit Declined: Austrian Defense
Nkosijay,Ramonzambrano,1-0,A03,Bird : Dutch Variation
Ramonzambrano,herridz,1-0,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Seth-KCAmps,Ramonzambrano,1-0,E90,"King's Indian Defense: Normal Variation, Rare Defenses"
Ramonzambrano,KaspaskiiChess,1-0,D06,Queen's Gambit
riza21,Ramonzambrano,1-0,E70,King's Indian Defense: Normal Variation
chichi_blessings91,Ramonzambrano,1-0,B00,King's Pawn
Ramonzambrano,Nkosijay,1-0,D31,Semi-Slav Defense: Accelerated Move Order
chessroshi89,Ramonzambrano,0-1,E76,King's Indian Defense: Four Pawns Attack
Ramonzambrano,ffenixx,0-1,D31,Queen's Gambit Declined: Queen's Knight Variation
Ramonzambrano,Armandovsky_05,0-1,E94,"King's Indian Defense: Orthodox Variation, Positional Defense, Closed Line"
Srchesschilango,Ramonzambrano,1-0,E64,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Rare Line"
Zed_VeteRanz,Ramonzambrano,0-1,C45,Scotch Game: Steinitz Variation
Ramonzambrano,mozartshad,1-0,E97,"King's Indian Defense: Orthodox Variation, Bayonet Attack"
Ramonzambrano,Jorgitomgs,0-1,E77,"King's Indian Defense: Four Pawns Attack, Normal Attack"
wickedgrapefruit,Ramonzambrano,0-1,A15,"English : Anglo-Indian Defense, King's Indian Formation"
Oscar50,Ramonzambrano,1-0,E70,King's Indian Defense: Normal Variation
kanjengjimat,Ramonzambrano,1-0,E61,King's Indian Defense
MRChessClassic,Ramonzambrano,1-0,E80,King's Indian Defense: Smisch Variation
Ramonzambrano,Janisi,0-1,D37,"Queen's Gambit Declined: Harrwitz Attack, Orthodox Defense"
Medalhista,Ramonzambrano,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
YigitKaraca,Ramonzambrano,1-0,A05,Zukertort : Quiet System
Ramonzambrano,bliof,0-1,D16,Slav Defense: Steiner Variation
Ramonzambrano,fianchettobishopg2g7,1-0,E92,King's Indian Defense: Exchange Variation
manumm,Ramonzambrano,1-0,A45,Indian Defense
clubcousino,Ramonzambrano,1-0,A64,"Benoni Defense: Fianchetto Variation, Hastings Defense, Main Line"
Ramonzambrano,PinkelPete,1-0,D08,"Queen's Gambit Declined: Albin Countergambit, Normal Line"
haroldsala,Ramonzambrano,1-0,C45,Scotch Game: Modern Defense
Ramonzambrano,YourBoyKandy,0-1,E26,Nimzo-Indian Defense: Smisch Variation
Antonio_CH,Ramonzambrano,1-0,C37,King's Gambit Accepted: Blachly Gambit
Ramonzambrano,Hegelchess,1-0,A66,Benoni Defense: Mikenas Variation
Ramonzambrano,astrodog,1-0,D37,"Queen's Gambit Declined: Harrwitz Attack, Orthodox Defense"
Ramonzambrano,guadajg,1-0,D00,Queen's Pawn Game
Ramonzambrano,carlbc84,1-0,A52,"Indian Defense: Budapest Defense, Alekhine Variation, Abonyi Variation"
Rjpc,Ramonzambrano,0-1,C48,Four Knights Game: Spanish Variation
cjop1,Ramonzambrano,1-0,C45,Scotch Game: Horwitz Attack
Ramonzambrano,ComoPiensaUnaTara-YT,1-0,E70,King's Indian Defense: Normal Variation
Ramonzambrano,oscarhernadez,1/2-1/2,E24,"Nimzo-Indian Defense: Smisch Variation, Accelerated"
ComoPiensaUnaTara-YT,Ramonzambrano,0-1,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
Ramonzambrano,carlbc84,1-0,A52,"Indian Defense: Budapest Defense, Alekhine Variation"
oscarhernadez,Ramonzambrano,1-0,A05,King's Indian Attack: Symmetrical Defense
Ramonzambrano,samuel22bastidas,1-0,D02,Queen's Gambit Accepted: Rosenthal Variation
guadajg,Ramonzambrano,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Ramonzambrano,samuel22bastidas,0-1,D02,Queen's Gambit Accepted: Rosenthal Variation
oscarhernadez,Ramonzambrano,0-1,A49,Indian Defense: Przepiorka Variation
Rjpc,Ramonzambrano,1-0,C48,Four Knights Game: Spanish Variation
Ramonzambrano,DanielBarreto,0-1,D37,"Queen's Gambit Declined: Harrwitz Attack, Orthodox Defense"
elina2015,Ramonzambrano,1-0,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
Ramonzambrano,Grand_Batil,1-0,A43,Benoni Defense: Old Benoni
RAINBOW91,Ramonzambrano,0-1,C60,Ruy Lopez: Cozio Defense
Weiss24,Ramonzambrano,0-1,A45,Trompowsky Attack
Ramonzambrano,Orest8,1-0,A40,Horwitz Defense
Ramonzambrano,sainul1510,1-0,A40,English Defense
Sobor,Ramonzambrano,1-0,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,PKS-1988,0-1,D80,Grnfeld Defense: Lundin Variation
Ramonzambrano,Sobor,0-1,A52,"Indian Defense: Budapest Defense, Alekhine Variation"
Denn_swedz,Ramonzambrano,0-1,A49,Indian Defense: Przepiorka Variation
Martin-Luthers-King,Ramonzambrano,1-0,E92,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System"
adn4815,Ramonzambrano,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Ramonzambrano,uNTal_Emoxo_DJ_ReYez,0-1,D45,Semi-Slav Defense: Main Line
Ramonzambrano,slaatnergensop,0-1,A68,Benoni Defense: Four Pawns Attack
IA-1961,Ramonzambrano,0-1,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,Meysam017,0-1,D19,"Slav Defense: Czech Variation, Dutch Variation"
ayvalik10,Ramonzambrano,1-0,C47,Four Knights Game: Gunsberg Variation
Ramonzambrano,rlfs,0-1,D37,"Queen's Gambit Declined: Harrwitz Attack, Main Line"
kjndegwa,Ramonzambrano,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Crosniper1,Ramonzambrano,1-0,C25,"Vienna Game: Vienna Gambit, Hamppe-Allgaier Gambit"
Ramonzambrano,Todor49,0-1,D45,Semi-Slav Defense: Main Line
Ramonzambrano,ChessplayerNJ,0-1,D37,"Queen's Gambit Declined: Harrwitz Attack, Fianchetto Defense"
Ramonzambrano,HeGotGame,1-0,A40,Queen's Pawn Game: Anglo-Slav
stillwater_js,Ramonzambrano,1-0,E70,King's Indian Defense: Kramer Variation
Ramonzambrano,oscarjosueqs,1-0,D45,Semi-Slav Defense: Main Line
Sirhov69,Ramonzambrano,1-0,A10,English : Great Snake Variation
Antonny,Ramonzambrano,1-0,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,stef123456,0-1,A66,Benoni Defense: Mikenas Variation
karaivosapy,Ramonzambrano,0-1,C48,Four Knights Game: Spanish Variation
Ramonzambrano,Ludwig2,0-1,D45,Semi-Slav Defense: Stoltz Variation
Everrang,Ramonzambrano,1-0,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,zelezny,0-1,D32,Tarrasch Defense: Schara Gambit
bps2020,Ramonzambrano,1-0,A45,Indian Defense
serjoga85,Ramonzambrano,0-1,C22,Center Game: Berger Variation
Ramonzambrano,james-cook1,1-0,D80,Grnfeld Defense: Stockholm Variation
Ramonzambrano,Kortatu,1-0,D37,Queen's Gambit Declined: Vienna Variation
Ramonzambrano,Tactical_Shot,0-1,E91,King's Indian Defense: Orthodox Variation
Ramonzambrano,Godson99,1-0,D30,Queen's Gambit Declined
Godson99,Ramonzambrano,1-0,C58,"Italian Game: Two Knights Defense, Colman Variation"
Fromdamountain,Ramonzambrano,0-1,C44,"Scotch Game: Scotch Gambit, Dubois Rti Defense"
Ramonzambrano,V-Alex,1-0,A42,Modern Defense: Averbakh System
MrBlackburn,Ramonzambrano,1-0,E80,King's Indian Defense: Smisch Variation
Ramonzambrano,Fallegt-auga,1-0,D37,Queen's Gambit Declined: Three Knights Variation
Lufidu,Ramonzambrano,0-1,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,Permutohedron,0-1,A40,Queen's Pawn Game
Ramonzambrano,lancemarx1,1-0,E26,"Nimzo-Indian Defense: Smisch Variation, O'Kelly Variation"
kamal20365,Ramonzambrano,1-0,E92,King's Indian Defense: Exchange Variation
legalmat,Ramonzambrano,1-0,E60,"King's Indian Defense: Fianchetto Variation, Yugoslav System"
Ramonzambrano,HWemzy,1-0,D31,Semi-Slav Defense: Accelerated Move Order
vasiklox,Ramonzambrano,1-0,E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation"
Ramonzambrano,SELLAK2019,1-0,D45,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack"
sodabread,Ramonzambrano,1-0,C56,"Italian Game: Scotch Gambit, Nakhmanson Gambit"
Ramonzambrano,jajenda,0-1,D80,Grnfeld Defense: Stockholm Variation
pirtti,Ramonzambrano,1/2-1/2,E80,King's Indian Defense: Smisch Variation
Ramonzambrano,Kuzelnik,0-1,A57,Benko Gambit: Zaitsev System
MrPatate,Ramonzambrano,1-0,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
Ramonzambrano,Tactical_Shot,0-1,E91,King's Indian Defense: Orthodox Variation
BitingAlex,Ramonzambrano,1/2-1/2,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,vetman365,1/2-1/2,D15,Slav Defense: Schting Variation
Ramonzambrano,Vak2019,0-1,E94,"King's Indian Defense: Orthodox Variation, Glek Defense"
TimF1202,Ramonzambrano,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
CorolaBG,Ramonzambrano,0-1,E66,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Advance Line"
Ramonzambrano,Carahin,1-0,E26,"Nimzo-Indian Defense: Smisch Variation, O'Kelly Variation"
Ramonzambrano,polgaTR,1-0,E92,King's Indian Defense: Exchange Variation
Jokopamungkas,Ramonzambrano,0-1,C30,King's Gambit Declined: Keene Defense
Ramonzambrano,Smasher123,0-1,D45,Semi-Slav Defense: Main Line
Antioch31,Ramonzambrano,0-1,E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Exchange Line"
Ramonzambrano,YourNghtMare,1-0,A85,Dutch Defense: Queen's Knight Variation
pablodaniellescano,Ramonzambrano,0-1,C58,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line"
FGSuperman,Ramonzambrano,0-1,E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation"
MrBlackburn,Ramonzambrano,1-0,E80,King's Indian Defense: Smisch Variation
Ramonzambrano,mehdi58,1-0,A57,"Benko Gambit: Zaitsev Variation, Nescafe Frappe Attack"
Edoardo90,Ramonzambrano,0-1,A48,London System
Ramonzambrano,markiewitch,1-0,D15,Slav Defense: Schlechter Variation
Ramonzambrano,kamandragon,0-1,A57,Benko Gambit: Zaitsev System
Ramonzambrano,ffenixx,0-1,D30,Queen's Gambit Declined
THOR80,Ramonzambrano,1-0,C25,"Vienna Game: Vienna Gambit, Pierce Gambit"
Ramonzambrano,luistop,1-0,D42,"Queen's Gambit Declined: Semi-Tarrasch Defense, Main Line"
Ercae2,Ramonzambrano,1-0,E66,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Advance Line"
Ramonzambrano,VicenteMar,1-0,E92,King's Indian Defense: Exchange Variation
Ramonzambrano,gltv1,1-0,E70,King's Indian Defense: Normal Variation
gusar_mira,Ramonzambrano,1/2-1/2,C25,Vienna Game: Paulsen Variation
BIHOVO,Ramonzambrano,0-1,A00,Hungarian
maximilianorossi,Ramonzambrano,1-0,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,NORO1504,0-1,A57,Benko Gambit: Zaitsev System
jnanichess,Ramonzambrano,0-1,C25,"Vienna Game: Vienna Gambit, Steinitz Gambit, Paulsen Defense"
Ramonzambrano,GorAvet,0-1,A43,Benoni Defense: Benoni-Indian Defense
ivana1000,Ramonzambrano,1-0,C60,Ruy Lopez: Cozio Defense
Ramonzambrano,NKWADI,0-1,E24,"Nimzo-Indian Defense: Smisch Variation, Accelerated"
MrPatate,Ramonzambrano,1-0,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
