Blancas,Negras,Result,ECO,Opening
DSARTEFECTION,JulioCesarTovar4,1-0,A06,Zukertort : Tennison Gambit
JulioCesarTovar4,incognito94,0-1,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line"
JulioCesarTovar4,iverdr17,0-1,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
grovercleveland,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,kifthesheep,1-0,B83,"Sicilian Defense: Scheveningen Variation, Classical Variation"
JulioCesarTovar4,Sergioraul12,0-1,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
GremedaAbdusalam,JulioCesarTovar4,1-0,A92,Dutch Defense: Classical Variation
JulioCesarTovar4,Castillo007,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Sarysh,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
mounaoui,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
JulioCesarTovar4,mounaoui,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
ypcrumble,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
JulioCesarTovar4,Achtung_DLL,0-1,B12,Caro-Kann Defense: Advance Variation
JulioCesarTovar4,robcataus,1-0,B01,Scandinavian Defense: Modern Variation
trillala,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
Tareksonpol66,JulioCesarTovar4,1-0,B01,Van Geet : Grnfeld Defense
hey-guys90,JulioCesarTovar4,0-1,D37,Queen's Gambit Declined: Three Knights Variation
JulioCesarTovar4,larsenfan,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
JulioCesarTovar4,matt299,0-1,B12,Caro-Kann Defense: Advance Variation
tilytily123,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,pirapora,0-1,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
JulioCesarTovar4,rezababaee1320,0-1,C02,French Defense: Advance Variation
JulioCesarTovar4,go_pirobutirro,1-0,B30,Sicilian Defense: Old Sicilian
Fimbo,JulioCesarTovar4,1-0,A00,Polish : King's Indian Variation
Krlagan1,JulioCesarTovar4,1-0,A40,Horwitz Defense
JulioCesarTovar4,miztonn69,0-1,B01,Scandinavian Defense: Main Line
JulioCesarTovar4,fede_sorax,0-1,C24,Bishop's : Vienna Hybrid
JulioCesarTovar4,red_devil_888,0-1,B30,Sicilian Defense: Old Sicilian
SharpArrow,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
Aurechec,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
JulioCesarTovar4,timcamins,1-0,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
chessDoctorr,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Marshall Variation
ElonMM,JulioCesarTovar4,1/2-1/2,E12,Queen's Indian Defense: Kasparov Variation
JulioCesarTovar4,marcelovillarreal,1-0,C26,"Bishop's : Vienna Hybrid, Spielmann Attack"
bf13,JulioCesarTovar4,1-0,B06,Modern Defense
Das_Q,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
JulioCesarTovar4,ADLAN18,0-1,B01,Scandinavian Defense: Main Line
JulioCesarTovar4,AdyMooy,0-1,C23,Bishop's
JulioCesarTovar4,nishatjahan111,1-0,B01,Scandinavian Defense: Main Line
JulioCesarTovar4,leisner2004,1-0,C23,Bishop's : Calabrese Countergambit
leisner2004,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
pogorelka,JulioCesarTovar4,0-1,E92,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System"
JulioCesarTovar4,schakiesplinter,1-0,B02,Alekhine Defense: Marczy Variation
pawnhurricane55,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,OlgaCM,1-0,B06,Modern Defense: Bishop Attack
Bluthaenfling,JulioCesarTovar4,0-1,A40,English Defense
JulioCesarTovar4,roly7212,1-0,C24,Bishop's : Vienna Hybrid
fab10,JulioCesarTovar4,0-1,A40,Horwitz Defense
JulioCesarTovar4,Ramirami,1-0,B00,"Nimzowitsch Defense: Kennedy Variation, de Smet Gambit"
AgricolaSuperbus,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
Ivanneron,JulioCesarTovar4,1-0,A10,English : Great Snake Variation
JulioCesarTovar4,xs71m,1-0,B30,Sicilian Defense: Old Sicilian
JulioCesarTovar4,Dralsaadi,0-1,C23,Bishop's
Esmailelsheikh,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,Sharifullin,0-1,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
Julian_87,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
JulioCesarTovar4,ebrahimsharshira,1-0,C23,Bishop's
cesarvaleruni,JulioCesarTovar4,1-0,E71,King's Indian Defense: Makogonov Variation
Strongtla,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
JulioCesarTovar4,Jadensachin,0-1,C27,Vienna Game: Frankenstein-Dracula Variation
seraxa0915,JulioCesarTovar4,1-0,A06,Zukertort : Tennison Gambit
JulioCesarTovar4,dargotty,1-0,B06,Modern Defense: Bishop Attack
Krlagan1,JulioCesarTovar4,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
leisner2004,JulioCesarTovar4,0-1,C02,French Defense: Advance Variation
JulioCesarTovar4,Yako33,0-1,C28,"Bishop's : Vienna Hybrid, Hromdka Variation"
serban111131,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,sonnykhan,0-1,B12,Caro-Kann Defense: Advance Variation
JulioCesarTovar4,marenzo,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
JulioCesarTovar4,Zeyadbakry,1-0,C26,"Bishop's : Vienna Hybrid, Spielmann Attack"
DeltaWarrior,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
Thanghrima,JulioCesarTovar4,1-0,A40,Horwitz Defense
Thanghrima,JulioCesarTovar4,0-1,A40,Horwitz Defense
JulioCesarTovar4,calinga,1-0,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
shah99,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
SvetPavloff,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,NitoWin,0-1,B23,"Sicilian Defense: Closed, Traditional"
JulioCesarTovar4,TWK12334,0-1,C23,Bishop's
JulioCesarTovar4,GOATHSV,1-0,C23,Bishop's
sewergator,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
Yaadie,JulioCesarTovar4,0-1,A40,Modern Defense
JulioCesarTovar4,Essam_ali7777,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
danishgambit84,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,Saergut,1-0,B06,Modern Defense: Standard Line
JulioCesarTovar4,Qabil,0-1,B23,Sicilian Defense: Closed
JulioCesarTovar4,Maksim_Volodin,0-1,B50,Sicilian Defense: Modern Variations
SpiritMind,JulioCesarTovar4,1-0,A50,Indian Defense: Normal Variation
Timo_nis,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,xHydra,0-1,B12,Caro-Kann Defense: Advance Variation
anti_mesudusu,JulioCesarTovar4,0-1,A40,English Defense
JulioCesarTovar4,ReRoiatti,1-0,B50,Sicilian Defense: Modern Variations
JulioCesarTovar4,andon2004,0-1,C23,Bishop's : Philidor Counterattack
Tigrealex,JulioCesarTovar4,0-1,C02,French Defense: Advance Variation
JulioCesarTovar4,jajalol,1-0,B30,Sicilian Defense: Old Sicilian
Skillshot91,JulioCesarTovar4,0-1,A40,Modern Defense
JulioCesarTovar4,ryvar,0-1,C26,Vienna Game: Stanley Variation
JulioCesarTovar4,sivaseedan,0-1,C00,French Defense: Normal Variation
pionsaktii_OPG,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Icelandic-Palme Gambit
Tontondeniss,JulioCesarTovar4,1/2-1/2,B01,Scandinavian Defense: Marshall Variation
JulioCesarTovar4,albeggio68,0-1,B00,St. George Defense
valera56-56,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Icelandic-Palme Gambit
JulioCesarTovar4,Nipzu,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
DiogoCHeck,JulioCesarTovar4,0-1,C00,French Defense
gambitoderey7,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,a7md258,0-1,B23,Sicilian Defense: Closed
JulioCesarTovar4,Sehmus_tugcu,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,koento,1-0,B23,Sicilian Defense: Closed
JulioCesarTovar4,biri1660,0-1,C02,French Defense: Advance Variation
Alirezamoazamipoor,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
Djoom,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Icelandic-Palme Gambit
JulioCesarTovar4,ElverArturo,1-0,C23,Bishop's
Jeepster,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
Shampanjasosialisti,JulioCesarTovar4,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
JulioCesarTovar4,Redbor,1-0,C24,Bishop's : Vienna Hybrid
JulioCesarTovar4,t0k1n,0-1,C26,"Vienna Game: Stanley Variation, Reversed Spanish"
Deni_0308,JulioCesarTovar4,1-0,A40,English Defense
JulioCesarTovar4,PrinceofPieces,1-0,B23,Sicilian Defense: Closed
FrayedLogic,JulioCesarTovar4,0-1,A40,Modern Defense
Encurtidos_Calicanto,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Marshall Variation
JulioCesarTovar4,Dj0ok,0-1,C24,Bishop's : Vienna Hybrid
JulioCesarTovar4,angelbarrajon,1-0,C02,French Defense: Advance Variation
TheChukotka,JulioCesarTovar4,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
untamed-horse,JulioCesarTovar4,1-0,A04,Zukertort : Queenside Fianchetto Variation
Ryszard-Nowak-1969,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
JulioCesarTovar4,ZSigrac1973,0-1,C00,French Defense: Normal Variation
JulioCesarTovar4,Yesterdays_Pizza,1-0,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
budwiserfou69,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Richter Variation
JulioCesarTovar4,Kirill_003,1-0,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
bajo_el_cielo_azul,JulioCesarTovar4,1/2-1/2,B01,Scandinavian Defense: Modern Variation
Moeinfz,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,tristefou53,1-0,C24,Bishop's : Vienna Hybrid
Luca_2010,JulioCesarTovar4,1-0,A80,Dutch Defense: Hopton Attack
JulioCesarTovar4,yarnman,1-0,B23,"Sicilian Defense: Closed, Traditional"
Gendzi-san,JulioCesarTovar4,1-0,B54,"Sicilian Defense: Modern Variations, Main Line"
JulioCesarTovar4,BastaFidell,0-1,B23,"Sicilian Defense: Closed, Traditional"
ILYASKRUT7,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,Mensex,1-0,B24,"Sicilian Defense: Closed, Fianchetto Variation"
ich_depp,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,Agent_cody,1-0,B30,Sicilian Defense: Old Sicilian
omaraljohni,JulioCesarTovar4,0-1,D02,Queen's Pawn Game: Zukertort Variation
JulioCesarTovar4,AhmedGogary,0-1,C23,Bishop's : Boi Variation
jgestruch,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
Gumthaboirofl,JulioCesarTovar4,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
JulioCesarTovar4,broganmcgrath,0-1,C24,Bishop's : Vienna Hybrid
JulioCesarTovar4,leochess04,0-1,B06,Modern Defense: Bishop Attack
Anteo007,JulioCesarTovar4,1-0,E61,King's Indian Defense: Smyslov Variation
GervitsLeonid,JulioCesarTovar4,1-0,A40,English Defense
JulioCesarTovar4,bazb,0-1,B03,Alekhine Defense: Exchange Variation
wd50,JulioCesarTovar4,0-1,A06,Zukertort : Tennison Gambit
JulioCesarTovar4,Jameelkhan909,1-0,B03,"Alekhine Defense: Four Pawns Attack, Main Line"
JulioCesarTovar4,hako90,1-0,C23,Bishop's
JulioCesarTovar4,felixkabila,1-0,C23,Bishop's
LeBonDude,JulioCesarTovar4,1-0,D13,Slav Defense: Exchange Variation
JulioCesarTovar4,Falcoaaa,1-0,B23,"Sicilian Defense: Closed, Traditional"
Nasim3,JulioCesarTovar4,1-0,A00,Polish
JulioCesarTovar4,ckpenep,0-1,B12,Caro-Kann Defense: Advance Variation
JulioCesarTovar4,onlymy,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
elilouise,JulioCesarTovar4,1-0,B01,Scandinavian Defense
Dawidi,JulioCesarTovar4,0-1,D00,Queen's Pawn Game
JulioCesarTovar4,Lguizani,0-1,C23,Bishop's
thewallbanger,JulioCesarTovar4,0-1,A06,Zukertort : Tennison Gambit
JulioCesarTovar4,DjAlber,0-1,C00,St. George Defense
maitreya0103,JulioCesarTovar4,0-1,A10,English : Great Snake Variation
EzepmCuba,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
JulioCesarTovar4,remielgato,0-1,B50,Sicilian Defense: Modern Variations
ZachariahSutton,JulioCesarTovar4,0-1,A00,Gedult's
tnan123,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
ShestakovIgor1,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,localgames,1-0,B01,Scandinavian Defense: Panov Transfer
JulioCesarTovar4,Shevaga_Igor2020,0-1,B25,Sicilian Defense: Closed
Toni-volley,JulioCesarTovar4,0-1,E71,King's Indian Defense: Makogonov Variation
JulioCesarTovar4,Abdalmnam,1-0,B23,Sicilian Defense: Grand Prix Attack
JulioCesarTovar4,Uki1,0-1,C02,French Defense: Advance Variation
JammyD,JulioCesarTovar4,1/2-1/2,B01,Scandinavian Defense: Modern Variation
mahmoud414141,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,kfzero,0-1,B25,Sicilian Defense: Closed
JulioCesarTovar4,meeronx,1-0,B50,Sicilian Defense: Modern Variations
Grand-Monster,JulioCesarTovar4,0-1,A00,Ware
JulioCesarTovar4,Mio_Veehmayer,0-1,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
Gatenkeys,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
discmonkey,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
JulioCesarTovar4,MeiramZhardayev,1-0,B01,Scandinavian Defense: Main Line
jmlnik,JulioCesarTovar4,1-0,E16,Queen's Indian Defense: Capablanca Variation
Reggae_Ambassador,JulioCesarTovar4,0-1,A40,Horwitz Defense
JulioCesarTovar4,RaitonvsFuuton,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation"
sepp-1,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,freierfunden,0-1,B24,Sicilian Defense: Closed
click31,JulioCesarTovar4,1-0,D02,Queen's Pawn Game: Zukertort Variation
JulioCesarTovar4,Igors1986,1-0,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
Gunter1966,JulioCesarTovar4,1-0,D55,"Queen's Gambit Declined: Modern Variation, Normal Line"
JulioCesarTovar4,Wolf84,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
JulioCesarTovar4,Vanca93,1-0,C28,"Vienna Game: Stanley Variation, Three Knights Variation"
JulioCesarTovar4,adrian_trandafir,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
evey_sid,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Marshall Variation
chimpchoker,JulioCesarTovar4,1-0,B23,Sicilian Defense: Closed
JulioCesarTovar4,midini,0-1,C28,"Vienna Game: Stanley Variation, Three Knights Variation"
marausan,JulioCesarTovar4,0-1,A06,Zukertort : Tennison Gambit
KafarM,JulioCesarTovar4,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
JulioCesarTovar4,BobFischinha,0-1,B40,Sicilian Defense: French Variation
KnottyChess24,JulioCesarTovar4,1-0,A40,English Defense
JulioCesarTovar4,topss,1-0,C01,French Defense: Exchange Variation
JulioCesarTovar4,DydyF,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Vespa412,JulioCesarTovar4,1-0,A85,Dutch Defense: Queen's Knight Variation
JulioCesarTovar4,CampesindioII,0-1,C55,Italian Game: Scotch Gambit
JulioCesarTovar4,staifer22,1-0,B15,Caro-Kann Defense
bennymus,JulioCesarTovar4,1-0,A22,"English : King's English Variation, Two Knights Variation"
Bobbyf23,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Modern Variation
JulioCesarTovar4,waelmanga15,1-0,C01,French Defense: Exchange Variation
rrs2428,JulioCesarTovar4,0-1,B90,"Sicilian Defense: Scheveningen Variation, English Attack"
JulioCesarTovar4,Roark7979,0-1,C26,Vienna Game: Stanley Variation
Jingles,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Marshall Variation
cdo29,JulioCesarTovar4,0-1,A85,Dutch Defense: Queen's Knight Variation
JulioCesarTovar4,Fade7891f,1-0,B06,Modern Defense: Bishop Attack
heydemo,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Marshall Variation
j3bennett,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Marshall Variation
Qualle1000,JulioCesarTovar4,1-0,A80,Dutch Defense
JulioCesarTovar4,ZeroCool101,0-1,B23,Sicilian Defense: Closed
JulioCesarTovar4,gglazov,1/2-1/2,C26,Vienna Game: Stanley Variation
Batman999,JulioCesarTovar4,1-0,A45,Indian Defense
JulioCesarTovar4,Rish-9898,0-1,B24,"Sicilian Defense: Closed, Fianchetto Variation"
arenas48,JulioCesarTovar4,1-0,A84,Dutch Defense: Classical Variation
JulioCesarTovar4,YMR11,1-0,C00,French Defense: Rti-Spielmann Attack
s0lanum,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Marshall Variation
JulioCesarTovar4,maicon_novaiguacu,1-0,C00,French Defense: Rti-Spielmann Attack
JulioCesarTovar4,Hangtor,1-0,B10,Caro-Kann Defense
incomingdessert,JulioCesarTovar4,0-1,A80,Dutch Defense
JulioCesarTovar4,miztonn69,0-1,B01,Scandinavian Defense: Main Line
Grauhase,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Modern Variation
izveniteesli-4to,JulioCesarTovar4,1-0,B01,Scandinavian Defense: Icelandic-Palme Gambit
JulioCesarTovar4,essam1aly,0-1,B01,Scandinavian Defense: Modern Variation
Edwinromero2,JulioCesarTovar4,1-0,A81,Dutch Defense: Fianchetto Attack
JulioCesarTovar4,alipapa,0-1,B30,Sicilian Defense: Old Sicilian
JulioCesarTovar4,Wedeler,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
