Blancas,Negras,Result,ECO,Opening
pablojavie,Williams_Abreu78,0-1,C55,Italian Game: Two Knights Defense
Williams_Abreu78,al87,0-1,C41,Philidor Defense
tempoocioso,Williams_Abreu78,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Williams_Abreu78,Dark_Archangel,0-1,A00,Hungarian : Dutch Defense
EmersonXadreZ123,Williams_Abreu78,0-1,A00,Mieses
Williams_Abreu78,SteGeorge,1-0,A00,Hungarian
Pekanbaru_Chess,Williams_Abreu78,0-1,A00,Grob
Williams_Abreu78,ChessSarthak2011,0-1,A00,Hungarian : Catalan Formation
Williams_Abreu78,Ch3ssUnderlord,0-1,A01,Nimzo-Larsen Attack
ARIES_BACK_DieOrFly,Williams_Abreu78,1-0,B06,Modern Defense
mahmi711,Williams_Abreu78,1-0,A40,Modern Defense
Williams_Abreu78,KukKain,0-1,A00,Hungarian : Symmetrical Variation
btas70,Williams_Abreu78,0-1,B01,Scandinavian Defense
Williams_Abreu78,gkhngrkn,0-1,A01,Nimzo-Larsen Attack: Modern Variation
DTD4G_ThanhVinh,Williams_Abreu78,1-0,A00,Hungarian : Symmetrical Variation
Williams_Abreu78,Dark_Archangel,0-1,A00,Hungarian : Sicilian Invitation
Williams_Abreu78,mahmi711,0-1,A00,Hungarian
C4LAgastyaS,Williams_Abreu78,1-0,B00,King's Pawn
Pekanbaru_Chess,Williams_Abreu78,1-0,A00,Grob
Hussein200303,Williams_Abreu78,1-0,A00,Van't Kruijs
Williams_Abreu78,programersoft,1-0,A00,Hungarian : Slav Formation
Pekanbaru_Chess,Williams_Abreu78,0-1,A00,Grob
Williams_Abreu78,Hussein200303,0-1,A01,Nimzo-Larsen Attack
programersoft,Williams_Abreu78,1-0,A40,English Defense
DTD4G_ThanhVinh,Williams_Abreu78,1-0,A00,Hungarian
Williams_Abreu78,SlickCinnamon,0-1,B20,Sicilian Defense: Lasker-Dunne Attack
Williams_Abreu78,programersoft,1-0,C20,King's Pawn Game
Evilguess,Williams_Abreu78,1-0,A04,Zukertort : Queenside Fianchetto Variation
Williams_Abreu78,right_wing,0-1,B06,Modern Defense
chipango,Williams_Abreu78,1-0,C45,Scotch Game
Williams_Abreu78,Bitmo,1-0,B10,Caro-Kann Defense: Two Knights Attack
Williams_Abreu78,Kajan_kd,1-0,C44,Scotch Game
DiamantiBlu,Williams_Abreu78,0-1,C20,King's Pawn Game: Leonardis Variation
Williams_Abreu78,Vyrubala73,0-1,B30,Sicilian Defense: Old Sicilian
Williams_Abreu78,Fridzy,1-0,B00,Fried Fox Defense
servalabari,Williams_Abreu78,1-0,A40,English Defense
GeorgyDmitriev,Williams_Abreu78,1-0,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
Williams_Abreu78,shakirov019,1-0,C41,Philidor Defense: Exchange Variation
nabilorov,Williams_Abreu78,0-1,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
Williams_Abreu78,Vagabond01,1-0,B30,Sicilian Defense: Old Sicilian
Williams_Abreu78,shakirov019,1-0,C41,Philidor Defense
gelardoooo,Williams_Abreu78,0-1,C25,Vienna Game: Max Lange Defense
Williams_Abreu78,Praviano,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
FLOlivFR,Williams_Abreu78,0-1,A40,English Defense
Vlad_Bibik,Williams_Abreu78,0-1,C48,Four Knights Game: Spanish Variation
Williams_Abreu78,Cefalu,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Rehmetov,Williams_Abreu78,1/2-1/2,C44,Ponziani
berugo56,Williams_Abreu78,1-0,A00,Mieses
Williams_Abreu78,Teresias,1-0,B06,Modern Defense: Standard Defense
Thejunior1,Williams_Abreu78,1-0,C23,Bishop's
Williams_Abreu78,I_Spinner_G,0-1,-1,-1
TheSoroush,Williams_Abreu78,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Zubumafu,Williams_Abreu78,1-0,A50,Queen's Indian Accelerated
Williams_Abreu78,Renya_Renya,1-0,C41,Philidor Defense: Exchange Variation
Juan2932,Williams_Abreu78,0-1,E61,King's Indian Defense
Ancien5,Williams_Abreu78,0-1,E70,King's Indian Defense: Normal Variation
Williams_Abreu78,luizsertao,1-0,B06,Modern Defense: Standard Line
pipeta,Williams_Abreu78,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Williams_Abreu78,carlosmaxh,0-1,C00,St. George Defense
Gerrychess888,Williams_Abreu78,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Gorky84,Williams_Abreu78,0-1,A25,"English : King's English Variation, Reversed Closed Sicilian"
Williams_Abreu78,blqdbg,0-1,C47,Four Knights Game: Italian Variation
jclb,Williams_Abreu78,1-0,C45,Scotch Game: Schmidt Variation
lmplacable57,Williams_Abreu78,1-0,C65,Ruy Lopez: Berlin Defense
Williams_Abreu78,steemega,1-0,B33,Sicilian Defense: Open
sheba2111,Williams_Abreu78,1-0,A06,Zukertort
Williams_Abreu78,deVillefort,0-1,C03,"French Defense: Tarrasch Variation, Guimard Defense"
Bishop_12A,Williams_Abreu78,0-1,D06,Queen's Gambit Declined: Marshall Defense
Williams_Abreu78,Msqs313,1-0,C44,Scotch Game
grove9ruby,Williams_Abreu78,1-0,C47,Four Knights Game: Halloween Gambit
Williams_Abreu78,moniruzzamanulao,0-1,B01,Scandinavian Defense: Modern Variation
Williams_Abreu78,Luis_Marques,1-0,B00,King's Pawn
Ashrafnannu,Williams_Abreu78,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Williams_Abreu78,MOMAS-2,1-0,B50,Sicilian Defense: Delayed Alapin
Williams_Abreu78,muhammedcoskun,1-0,B40,Sicilian Defense: Delayed Alapin Variation
ALONGUS,Williams_Abreu78,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
Edw_Mendoza,Williams_Abreu78,0-1,A01,Nimzo-Larsen Attack: Modern Variation
Williams_Abreu78,aleksgeorg,0-1,C44,"Scotch Game: Scotch Gambit, Dubois Rti Defense"
CarlosRojas_UPLA,Williams_Abreu78,0-1,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
Williams_Abreu78,Luckky_Ghoul,1-0,A00,Van't Kruijs
Williams_Abreu78,edisson0707,1-0,C41,Philidor Defense: Philidor Countergambit
alberto1500,Williams_Abreu78,1-0,C45,Scotch Game: Schmidt Variation
Andi0412,Williams_Abreu78,0-1,D06,Queen's Gambit Declined: Marshall Defense
Williams_Abreu78,Hypn0s1969,0-1,B30,Sicilian Defense: Old Sicilian
Williams_Abreu78,luciano8899,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
R140460,Williams_Abreu78,0-1,C44,"Scotch Game: Scotch Gambit, Kingside Variation"
Williams_Abreu78,Pswbpatarhp,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
Williams_Abreu78,tyrekcome,1-0,C04,"French Defense: Tarrasch Variation, Guimard Defense, Main Line"
Rem61,Williams_Abreu78,1-0,B00,King's Pawn
m233tc,Williams_Abreu78,0-1,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
Vollpfosten187,Williams_Abreu78,1-0,D06,Queen's Gambit Declined: Marshall Defense
Williams_Abreu78,Joegunah,1-0,A00,Van't Kruijs
continent76,Williams_Abreu78,1-0,A21,"English : King's English Variation, Reversed Sicilian"
y1so,Williams_Abreu78,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
Williams_Abreu78,Guli04,1-0,B86,Sicilian Defense: Sozin Attack
Williams_Abreu78,YriyAlexeevich,1-0,C55,Italian Game: Scotch Gambit
ebrahimhasani64,Williams_Abreu78,1-0,C24,Bishop's : Berlin Defense
Williams_Abreu78,Soummyachess,0-1,B32,Sicilian Defense: Open
Williams_Abreu78,Zyganov,1-0,C42,Russian Game: Three Knights Game
dhruvNaugain,Williams_Abreu78,0-1,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit"
shsjddhjdjdjd,Williams_Abreu78,1-0,A46,Indian Defense: Spielmann-Indian
Williams_Abreu78,Donchess1,0-1,B00,Duras Gambit
Williams_Abreu78,hshajakSksk,1-0,C53,"Italian Game: Scotch Gambit, Walbrodt-Baird Gambit"
donashdin,Williams_Abreu78,1-0,-1,-1
Williams_Abreu78,Saggi_McGuy,1-0,C03,French Defense: Tarrasch Variation
Williams_Abreu78,priotias,1-0,B00,Owen Defense
sts8888,Williams_Abreu78,1-0,C30,King's Gambit Declined: Queen's Knight Defense
Williams_Abreu78,koboko,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Ednailton,Williams_Abreu78,1-0,D00,Queen's Pawn Game
Williams_Abreu78,Bruno_Daniel_Schmitz,1-0,C53,"Italian Game: Classical Variation, La Bourdonnais Variation"
damianabel,Williams_Abreu78,1-0,D06,Queen's Gambit Declined: Marshall Defense
Golden_Horse,Williams_Abreu78,0-1,D15,Slav Defense: Three Knights Variation
AlanVFX,Williams_Abreu78,1-0,C50,Four Knights Game: Italian Variation
Williams_Abreu78,Mtshepoz,0-1,B32,Sicilian Defense: Kalashnikov Variation
Williams_Abreu78,Kawys,0-1,-1,-1
Mustardjb,Williams_Abreu78,0-1,-1,-1
Williams_Abreu78,jig08,0-1,-1,-1
thomaslangkau,Williams_Abreu78,0-1,-1,-1
Williams_Abreu78,KOJEKUDE,0-1,-1,-1
Kmakapur1112,Williams_Abreu78,0-1,-1,-1
Williams_Abreu78,ptnhlo,1-0,C44,Scotch Game: Scotch Gambit
Williams_Abreu78,jeko77,1-0,B50,Sicilian Defense
Slavic57,Williams_Abreu78,0-1,A45,Indian Defense: Pawn Push Variation
VISHWAJEET243,Williams_Abreu78,0-1,C48,"Four Knights Game: Spanish Variation, Classical Variation"
Williams_Abreu78,Cilya,1-0,B40,Sicilian Defense: Four Knights Variation
Williams_Abreu78,Bhaiii,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Alyamehmettan,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,EJ111,0-1,B50,Sicilian Defense: Delayed Alapin
CarlosSteckrinski,Williams_Abreu78,1-0,A29,"English : King's English Variation, Four Knights Variation, Fianchetto Line"
penalozayque,Williams_Abreu78,1-0,C50,"Italian Game: Classical Variation, Albin Gambit"
myratingis2high,Williams_Abreu78,0-1,A45,Indian Defense
gabibrunetti,Williams_Abreu78,1/2-1/2,C25,Vienna Game: Max Lange Defense
Williams_Abreu78,Nihilidad_YunChe,1-0,C08,"French Defense: Tarrasch Variation, Open System"
Williams_Abreu78,sekolinko,1-0,B06,Modern Defense: Standard Line
Williams_Abreu78,kitapsiz,1-0,B32,Sicilian Defense: Lwenthal Variation
Williams_Abreu78,Peteer,1-0,C00,Rat Defense: Small Center Defense
BrunnBo,Williams_Abreu78,1-0,A20,English : King's English Variation
Williams_Abreu78,AbdullahKNG,0-1,C40,King's Pawn Game: Busch-Gass Gambit
Williams_Abreu78,parham_haghighat,1-0,C41,Philidor Defense
Alisherusmanov77,Williams_Abreu78,0-1,A47,Queen's Indian Defense
Williams_Abreu78,AbdullahKNG,0-1,B01,Scandinavian Defense: Kloosterboer Gambit
Bruno27,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,denzaster,1-0,C05,"French Defense: Tarrasch Variation, Closed Variation"
feb82,Williams_Abreu78,1-0,C65,Ruy Lopez: Berlin Defense
km001364,Williams_Abreu78,1-0,A00,Polish
Williams_Abreu78,Ivan1992,0-1,-1,-1
atomicbum,Williams_Abreu78,1-0,A45,Indian Defense
wubba1211,Williams_Abreu78,1-0,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
Williams_Abreu78,edu_oshiro8,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
drabanda,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,rik88,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
tonhao123,Williams_Abreu78,0-1,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
Williams_Abreu78,ferdiiska,0-1,C44,Scotch Game: Scotch Gambit
Williams_Abreu78,VATMAN1971,0-1,C07,"French Defense: Tarrasch Variation, Open System"
tsaros_84,Williams_Abreu78,0-1,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
Panamaster,Williams_Abreu78,0-1,A00,Polish : Czech Defense
Williams_Abreu78,Jedum7,1-0,B00,Borg Defense
Gecko1,Williams_Abreu78,0-1,A50,Queen's Indian Accelerated
Williams_Abreu78,Dewa-Pertamayasa,0-1,B01,Scandinavian Defense: Icelandic-Palme Gambit
kkjj,Williams_Abreu78,0-1,A01,Nimzo-Larsen Attack: Modern Variation
Williams_Abreu78,hippofanwb,1-0,C44,Scotch Game: Scotch Gambit
rompe_tableros,Williams_Abreu78,0-1,A25,"English : King's English Variation, Reversed Closed Sicilian"
PeranicAkiba,Williams_Abreu78,0-1,A47,Queen's Indian Defense
Williams_Abreu78,TobyJohnKenobe,1-0,C44,Scotch Game
Ransel,Williams_Abreu78,0-1,-1,-1
w4lt3r,Williams_Abreu78,0-1,C23,Bishop's
Williams_Abreu78,pedroaburto_UNE,0-1,C44,Scotch Game: Scotch Gambit
Williams_Abreu78,LoryAle,1-0,C40,King's Knight
alirezaaghili,Williams_Abreu78,0-1,C50,Italian Game
Williams_Abreu78,Agoldrix,1-0,C44,Scotch Game: Haxo Gambit
chessboy140,Williams_Abreu78,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
Orangutan61,Williams_Abreu78,1-0,A00,Polish
Williams_Abreu78,Agoldrix,1-0,C44,Scotch Game: Haxo Gambit
Williams_Abreu78,shboul1965,0-1,B01,Scandinavian Defense: Boehnke Gambit
Fanfanlat,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,MxoMcdrops,0-1,C41,Philidor Defense
Williams_Abreu78,mea019,1-0,C44,Scotch Game: Scotch Gambit
davud115,Williams_Abreu78,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
Aziz0202,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,Composermusic,1-0,B00,Owen Defense
marcos_daniel,Williams_Abreu78,1-0,A00,Polish
Williams_Abreu78,Gregoryiiii,1-0,B27,Sicilian Defense
georgiebl,Williams_Abreu78,1-0,E15,"Queen's Indian Defense: Fianchetto Variation, Smisch Variation"
Williams_Abreu78,Arktouros,0-1,B40,Sicilian Defense: Pin Variation
Williams_Abreu78,AbDo22Mostafa,0-1,B40,Sicilian Defense: Four Knights Variation
Rais_Sakhabeev,Williams_Abreu78,1-0,A25,"English : King's English Variation, Reversed Closed Sicilian"
nava42,Williams_Abreu78,0-1,C25,Vienna Game
BobbyBlaka,Williams_Abreu78,0-1,A20,English : King's English Variation
Williams_Abreu78,Peligro88,1-0,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
Williams_Abreu78,chcrista,1-0,C44,Scotch Game: Haxo Gambit
abunawas77,Williams_Abreu78,0-1,C30,King's Gambit Declined: Panteldakis Countergambit
ismis,Williams_Abreu78,0-1,C40,Latvian Gambit Accepted
Williams_Abreu78,jurukuncibkdd,1-0,C42,Russian Game: Three Knights Game
Giofox,Williams_Abreu78,1-0,D06,Queen's Gambit Declined: Marshall Defense
Williams_Abreu78,sebk3333,0-1,C40,Latvian Gambit: Mlotkowski Variation
Williams_Abreu78,AtomicDonkey66,1-0,C42,Russian Game: Three Knights Game
davyaleksej,Williams_Abreu78,0-1,C24,Bishop's : Vienna Hybrid
Williams_Abreu78,PAnatAbat,1-0,B00,Goldsmith Defense
KHASHAYARnajibii,Williams_Abreu78,0-1,A45,Trompowsky Attack
Williams_Abreu78,Bintang_Css,1-0,B10,Caro-Kann Defense: Two Knights Attack
Williams_Abreu78,Xname93,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
VorteX_10,Williams_Abreu78,1-0,C25,Vienna Game: Paulsen Variation
Zub999,Williams_Abreu78,1-0,A00,Saragossa
Williams_Abreu78,Hamza222,0-1,B50,Sicilian Defense: Delayed Alapin
Williams_Abreu78,PranjalPandey09,1-0,B10,Caro-Kann Defense: Two Knights Attack
mehmetozaslan,Williams_Abreu78,1-0,C44,Scotch Game
Williams_Abreu78,OraSidoWaras,1/2-1/2,A00,Van't Kruijs
phriit,Williams_Abreu78,1-0,B00,King's Pawn
Williams_Abreu78,andrey_76,0-1,C44,Scotch Game: Lolli Variation
Williams_Abreu78,dukeuche,1-0,B01,Scandinavian Defense: Modern Variation
Denissin_7,Williams_Abreu78,1-0,D02,Queen's Pawn Game: Symmetrical Variation
tigre33,Williams_Abreu78,0-1,C65,Ruy Lopez: Berlin Defense
BlackJamaican,Williams_Abreu78,1-0,A45,Indian Defense
Williams_Abreu78,patricio63,0-1,B84,"Sicilian Defense: Scheveningen Variation, Classical Variation"
Pvedi,Williams_Abreu78,0-1,C44,Scotch Game
anasm87,Williams_Abreu78,0-1,C44,Ponziani : Jaenisch Counterattack
Williams_Abreu78,PAnatAbat,1-0,B00,Goldsmith Defense
radonk11,Williams_Abreu78,0-1,C30,King's Gambit Declined: Queen's Knight Defense
Williams_Abreu78,Vladimir_Zaluzhnyi,0-1,B40,Sicilian Defense: Delayed Alapin Variation
Williams_Abreu78,HBGPelembe1,1-0,C40,Elephant Gambit
Williams_Abreu78,bubububub,0-1,C53,"Italian Game: Scotch Gambit, Walbrodt-Baird Gambit"
furk91,Williams_Abreu78,0-1,A00,Hungarian
Williams_Abreu78,David-0343,1-0,B30,Sicilian Defense: Old Sicilian
Williams_Abreu78,sipelgakaru,1-0,B50,Sicilian Defense: Delayed Alapin
Gabito94,Williams_Abreu78,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Williams_Abreu78,stephilein,0-1,B10,Caro-Kann Defense: Two Knights Attack
CharlitoMaster,Williams_Abreu78,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
Williams_Abreu78,SoySausage,1-0,B10,Caro-Kann Defense: Two Knights Attack
Williams_Abreu78,finder08,1-0,C03,French Defense: Tarrasch Variation
Williams_Abreu78,lytkin-64,0-1,C06,"French Defense: Tarrasch Variation, Closed Variation, Main Line"
PaladriuS,Williams_Abreu78,0-1,C48,"Four Knights Game: Spanish Variation, Classical Variation"
Williams_Abreu78,hamid313,1-0,B10,Caro-Kann Defense: Two Knights Attack
Bulletismything,Williams_Abreu78,1-0,D04,Queen's Pawn Game: Colle System
Williams_Abreu78,ms1966,1-0,C41,Philidor Defense
Williams_Abreu78,biermaster,0-1,B40,Sicilian Defense: Delayed Alapin Variation
msampha2,Williams_Abreu78,0-1,C30,King's Gambit Declined: Queen's Knight Defense
Williams_Abreu78,SKYBLUE1212,0-1,B06,Modern Defense: Standard Line
vinod0922,Williams_Abreu78,0-1,A45,Indian Defense
pradipdb,Williams_Abreu78,0-1,A50,Queen's Indian Accelerated
Williams_Abreu78,octopussocks,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Williams_Abreu78,Blacking86,1-0,C41,Philidor Defense
Stoerig,Williams_Abreu78,1-0,A50,Queen's Indian Accelerated
Ruslan1106,Williams_Abreu78,0-1,C20,King's Pawn Game: Napoleon Attack
Williams_Abreu78,Jav0102,1-0,C41,Philidor Defense
saeed_111,Williams_Abreu78,1-0,A01,Nimzo-Larsen Attack: Modern Variation
Chessboy2356,Williams_Abreu78,0-1,C24,Bishop's : Vienna Hybrid
Williams_Abreu78,bakermilton14,1-0,C41,Philidor Defense: Exchange Variation
Williams_Abreu78,its-never-enough,1-0,C55,"Italian Game: Scotch Gambit, Max Lange Attack Accepted"
dy_lan10,Williams_Abreu78,0-1,C30,King's Gambit Declined: Queen's Knight Defense
Williams_Abreu78,Dedygambit,1-0,C44,Scotch Game: Scotch Gambit
father-of-all,Williams_Abreu78,0-1,A50,Queen's Indian Accelerated
Aaqil,Williams_Abreu78,0-1,A00,Van't Kruijs
Williams_Abreu78,BigRich242,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
EJ111,Williams_Abreu78,0-1,-1,-1
Williams_Abreu78,MZJACOBCHESS,0-1,B70,Sicilian Defense: Dragon Variation
Gbilgun,Williams_Abreu78,1-0,A50,Queen's Indian Accelerated
kurtacha,Williams_Abreu78,0-1,A50,Queen's Indian Accelerated
johndeimer,Williams_Abreu78,1-0,C65,Ruy Lopez: Berlin Defense
Williams_Abreu78,german11,1-0,C41,Philidor Defense: Hanham Variation
agusnono324,Williams_Abreu78,1-0,A03,Bird : Dutch Variation
Williams_Abreu78,german11,1-0,C41,Philidor Defense: Hanham Variation
RM134a,Williams_Abreu78,1-0,C30,King's Gambit Declined: Queen's Knight Defense
Williams_Abreu78,IgbagboDD,0-1,B10,Caro-Kann Defense: Two Knights Attack
orbitsun,Williams_Abreu78,0-1,A00,Hungarian : Indian Defense
Williams_Abreu78,its-never-enough,1-0,C55,Italian Game: Scotch Gambit
KariWick,Williams_Abreu78,0-1,A47,Queen's Indian Defense
samuelesneyer,Williams_Abreu78,1-0,C30,King's Gambit Declined: Queen's Knight Defense
kkfischerdias,Williams_Abreu78,0-1,C48,Four Knights Game: Spanish Variation
Williams_Abreu78,justopoi,0-1,B03,Alekhine Defense: Exchange Variation
Williams_Abreu78,Denissin_7,0-1,B83,"Sicilian Defense: Scheveningen Variation, Modern Variation"
khinou,Williams_Abreu78,0-1,A45,Trompowsky Attack
Williams_Abreu78,Imperiy_Pazzless,1/2-1/2,B01,Scandinavian Defense: Mieses-Kotroc Variation
Abzaljumash,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,ByBlackburne,0-1,C00,French Defense: Normal Variation
Abzaljumash,Williams_Abreu78,0-1,C20,King's Pawn Game
Williams_Abreu78,Baseke13,1-0,C41,Philidor Defense
rublito,Williams_Abreu78,0-1,D04,Queen's Pawn Game: Colle System
Phiwepkt,Williams_Abreu78,1-0,C47,Four Knights Game: Italian Variation
Williams_Abreu78,Novatos2020,1-0,C00,French Defense: Knight Variation
PLYR0604,Williams_Abreu78,0-1,A50,Queen's Indian Accelerated
Williams_Abreu78,Babachote,1-0,B00,King's Pawn
edan0122,Williams_Abreu78,1-0,A45,Indian Defense
Williams_Abreu78,hartobgr,0-1,C44,Scotch Game
izoBu,Williams_Abreu78,0-1,A00,Grob : Grob Gambit
Williams_Abreu78,lodowy,0-1,C00,French Defense: Normal Variation
Williams_Abreu78,Mate_CatcheR00,1-0,B30,Sicilian Defense: Old Sicilian
ilshat24,Williams_Abreu78,1-0,C55,Italian Game: Two Knights Defense
alialiverdi,Williams_Abreu78,1-0,A50,Queen's Indian Accelerated
Williams_Abreu78,NaturalHigh24,1-0,C05,"French Defense: Tarrasch Variation, Closed Variation"
Williams_Abreu78,Fernandezz,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Naserbidgol,Williams_Abreu78,0-1,D00,Queen's Pawn Game: Mason Attack
Williams_Abreu78,Ardup_Rahaz,0-1,C44,Scotch Game: Scotch Gambit
Aekilicaslan,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,mafiajr,1-0,C44,Scotch Game
Sergeylichesd,Williams_Abreu78,1-0,A47,Queen's Indian Defense
fgadah,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,Protectoris,0-1,C44,Scotch Game: Scotch Gambit
Williams_Abreu78,KnightDipper,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
audibmw2020,Williams_Abreu78,0-1,C44,Scotch Game
Shahmiri,Williams_Abreu78,0-1,D02,Queen's Pawn Game: Symmetrical Variation
Williams_Abreu78,claskort,1-0,C41,Philidor Defense: Lion Variation
Williams_Abreu78,akkijfathi,0-1,B28,"Sicilian Defense: O'Kelly Variation, Venice System"
Williams_Abreu78,rodeleballa,0-1,C47,Four Knights Game: Scotch Variation Accepted
goggip,Williams_Abreu78,0-1,A45,Indian Defense
Williams_Abreu78,yt329,1-0,B50,Sicilian Defense: Delayed Alapin
Ajedrez123,Williams_Abreu78,0-1,A00,Hungarian
Ernesto32,Williams_Abreu78,1-0,C48,Four Knights Game: Spanish Variation
Williams_Abreu78,Drunkpatzeruk,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
alibaba66,Williams_Abreu78,0-1,C24,Bishop's : Vienna Hybrid
vsungureanu,Williams_Abreu78,0-1,C30,King's Gambit Declined: Queen's Knight Defense
Williams_Abreu78,Prantikp,1-0,C03,French Defense: Tarrasch Variation
vladilevi,Williams_Abreu78,1-0,A50,Queen's Indian Accelerated
undenied,Williams_Abreu78,0-1,A50,Queen's Indian Accelerated
Williams_Abreu78,Awesomekid72,1-0,C47,Four Knights Game: Scotch Variation Accepted
Williams_Abreu78,Benjalaabeja,0-1,C44,Scotch Game: Scotch Gambit
clane,Williams_Abreu78,1/2-1/2,A00,Van't Kruijs
Williams_Abreu78,SantiagoES,0-1,B01,Scandinavian Defense: Blackburne Gambit
Williams_Abreu78,jksuflik,0-1,-1,-1
bilgin7,Williams_Abreu78,0-1,-1,-1
Williams_Abreu78,Evanvdl,1-0,-1,-1
nasiongame,Williams_Abreu78,0-1,-1,-1
Williams_Abreu78,gigio2271,1-0,-1,-1
mm-493,Williams_Abreu78,1-0,-1,-1
Williams_Abreu78,ghasemkhan,0-1,-1,-1
Rey4,Williams_Abreu78,0-1,C47,Four Knights Game: Italian Variation
Williams_Abreu78,erkanaydin,1-0,B44,"Sicilian Defense: Taimanov Variation, Szn Variation"
Williams_Abreu78,Mostafa_zamani1358,1-0,C00,French Defense: Normal Variation
Ajedrez123,Williams_Abreu78,1-0,A00,Hungarian : Reversed Modern Defense
Williams_Abreu78,Isotonisch,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
