Blancas,Negras,Result,ECO,Opening
Chewuar85,RIDIPA,1-0,B17,Caro-Kann Defense: Karpov Variation
seaholme,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Stupac07,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,francesc2203,1/2-1/2,B32,Sicilian Defense: Kalashnikov Variation
lanovsky,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
krievu_latvietis,Chewuar85,1-0,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
Chewuar85,Ciccio2004,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Chewuar85,Rahmat5690,1-0,B50,Sicilian Defense
iosk,Chewuar85,1-0,A01,Nimzo-Larsen Attack: Indian Variation
sebachess777,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,ArieHendrawan,1-0,C47,Four Knights Game
AGATHA_GAMBOA,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,TePart0,1-0,C11,French Defense: Steinitz Variation
Chewuar85,AlexejMaximov,1-0,C47,Four Knights Game
Tangomike,Chewuar85,1/2-1/2,E73,"King's Indian Defense: Normal Variation, Standard Development"
Chewuar85,Facutresa,0-1,B16,Caro-Kann Defense: Bronstein-Larsen Variation
BernardKD,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
salaahbalochh,Chewuar85,1-0,A45,Indian Defense
Chewuar85,std500,1/2-1/2,B32,Sicilian Defense: Kalashnikov Variation
Chewuar85,Simi64,1/2-1/2,B27,Sicilian Defense: Hyperaccelerated Fianchetto
avoge,Chewuar85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
MrDronte,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,mikhandr1974,1/2-1/2,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
Nyski55,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
key_1,Chewuar85,1-0,D94,"Grnfeld Defense: Three Knights Variation, Burille Variation"
Chewuar85,MisterMeises,0-1,B07,Pirc Defense
Chewuar85,jimmytheweed,1-0,B18,"Caro-Kann Defense: Classical Variation, Flohr Variation"
wwilhelm,Chewuar85,1-0,A15,"English : Anglo-Indian Defense, King's Indian Formation"
Chewuar85,Ciseric,1-0,B01,Scandinavian Defense: Main Line
Chewuar85,Undercover1,1-0,B28,"Sicilian Defense: O'Kelly Variation, Normal System"
Ulf_Student,Chewuar85,1-0,A15,"English : Anglo-Indian Defense, King's Indian Formation"
Chewuar85,xergreater,1-0,B03,"Alekhine Defense: Four Pawns Attack, Trifunovic Variation"
Landwirt-Opfer,Chewuar85,0-1,D85,"Grnfeld Defense: Exchange Variation, Nadanian Attack"
dieger,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,flufighter,0-1,B18,"Caro-Kann Defense: Classical Variation, Flohr Variation"
karimaster,Chewuar85,1-0,D78,"Neo-Grnfeld Defense: Classical Variation, Original Defense"
Chewuar85,Redmond1,1-0,B15,Caro-Kann Defense: Tartakower Variation
Chewuar85,KrunalPanchal,1-0,B75,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Early Deviations"
samip1816,Chewuar85,1/2-1/2,A15,English : Anglo-Indian Defense
Ciseric,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,GERMAN_UCOK,1-0,B40,Sicilian Defense: French Variation
storm616,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,nosoynirvana,0-1,B95,Sicilian Defense: Najdorf Variation
u_k,Chewuar85,0-1,A48,London System
girenman,Chewuar85,0-1,A48,East Indian Defense
Chewuar85,den4ikopa,0-1,B01,"Scandinavian Defense: Main Line, Mieses Variation"
Chewuar85,ln1973,0-1,C46,Three Knights
Chewuar85,Amorfniy,1-0,C47,Four Knights Game
Sun-ho1,Chewuar85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,Dlawar,1-0,C15,French Defense: Winawer Variation
Thisisnotme,Chewuar85,1-0,D96,Grnfeld Defense: Russian Variation
Guntramn,Chewuar85,1-0,A16,English : Anglo-Grnfeld Defense
Chewuar85,metocolomio,0-1,B60,"Sicilian Defense: Richter-Rauzer Variation, Modern Variation"
Chewuar85,carori,1/2-1/2,B06,"Pterodactyl Defense: Eastern, Anhanguera"
DEliaGS,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Mindworm,Chewuar85,1-0,D90,Grnfeld Defense: Three Knights Variation
Chewuar85,Schabrackentapir,1-0,B95,Sicilian Defense: Najdorf Variation
Chewuar85,vViktor499,1-0,B06,Modern Defense
Miftah68,Chewuar85,1-0,E60,Grnfeld Defense: Counterthrust Variation
Kasptalanka,Chewuar85,0-1,E60,Grnfeld Defense: Counterthrust Variation
Chewuar85,Jeyck1129,1/2-1/2,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
Chewuar85,SCORPION-1470,1-0,B06,Modern Defense: Standard Defense
Rahmat5690,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Der_Emperor,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,Jayvee_relleve_UNC,1-0,B15,Caro-Kann Defense: Tartakower Variation
Chewuar85,DEliaGS,1-0,C41,Philidor Defense
AlexanderGust,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Resul1988,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Thelisi,Chewuar85,0-1,A49,Indian Defense: Przepiorka Variation
Chewuar85,planetB,1-0,B29,"Sicilian Defense: Nimzowitsch Variation, Closed Variation"
Chewuar85,Tscolure,1-0,B32,Sicilian Defense: Kalashnikov Variation
timepressured,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
NestorG,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,Trogon,1-0,C47,Four Knights Game
pedrooliveira,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,speter3,0-1,B32,Sicilian Defense: Kalashnikov Variation
Chewuar85,Rocky75,0-1,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Panov Variation"
Lipatnikov_sergey,Chewuar85,1-0,A48,East Indian Defense
Shaggy9999,Chewuar85,1-0,D78,"Neo-Grnfeld Defense: Classical Variation, Original Defense"
Usechess1962,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,PeterrrMejia,1-0,C11,French Defense: Steinitz Variation
Chewuar85,ML1808,1-0,B07,Pirc Defense
Danyakufta2,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,MoroDieHexeNu10prela,1-0,B95,Sicilian Defense: Najdorf Variation
Chewuar85,Ginte222,1-0,B15,Caro-Kann Defense
RZAKO,Chewuar85,1/2-1/2,B01,Scandinavian Defense: Mieses-Kotroc Variation
Karpovsky,Chewuar85,0-1,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
Chewuar85,DEliaGS,0-1,B03,Alekhine Defense: Four Pawns Attack
Chewuar85,esrosenberg,0-1,C47,Four Knights Game
TorresEnSeptima,Chewuar85,0-1,A00,Van Geet
Capasid,Chewuar85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,jxmessteven,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
Van_Phanel,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,Magicotal,0-1,C47,Four Knights Game
indiomiguel,Chewuar85,1-0,D95,"Grnfeld Defense: Three Knights Variation, Vienna Variation"
shadyfinn,Chewuar85,0-1,D85,Grnfeld Defense: Exchange Variation
Chewuar85,naftalion,1-0,A00,Van't Kruijs
Chewuar85,kalemkitap,0-1,C11,"French Defense: Classical Variation, Steinitz Variation"
Chewuar85,will_is_myth,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
nemorino,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
galilo20,Chewuar85,0-1,A00,Hungarian : Indian Defense
Ata6163POPO,Chewuar85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,galloxxl,0-1,B84,"Sicilian Defense: Scheveningen Variation, Classical Variation"
Chewuar85,Uli-chess,0-1,B06,Modern Defense
tonatihus,Chewuar85,1-0,B01,Scandinavian Defense
Chewuar85,nefesch,0-1,C10,Sicilian Defense: Marshall Gambit
redatchuk,Chewuar85,0-1,D94,Grnfeld Defense: Opocensky Variation
olympiacos8,Chewuar85,0-1,B01,Scandinavian Defense: Schiller-Pytel Variation
Chewuar85,Albucid,0-1,B50,Sicilian Defense: Modern Variations
Trakeagle,Chewuar85,0-1,A48,East Indian Defense
Chewuar85,elprofemat1,0-1,B02,Alekhine Defense: Scandinavian Variation
KingNobbi,Chewuar85,1-0,A48,London System
Chewuar85,chirag54321,1-0,C47,Four Knights Game
Byrkos,Chewuar85,1-0,D75,Neo-Grnfeld Defense: Delayed Exchange Variation
Chewuar85,mietiaivoilla,0-1,C42,Russian Game: Three Knights Game
Chewuar85,destroyer1903,1-0,A00,Anderssen's
IljinG,Chewuar85,1-0,A45,Trompowsky Attack
rogerc21,Chewuar85,0-1,D85,Grnfeld Defense: Exchange Variation
Chewuar85,AtheistAnimal,1-0,B50,Sicilian Defense: Modern Variations
Safari_Aspari,Chewuar85,0-1,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
Chewuar85,jamesIII,0-1,B50,Sicilian Defense: Modern Variations
PodrezSergey,Chewuar85,0-1,D94,"Grnfeld Defense: Three Knights Variation, Paris Variation"
Chewuar85,Sperber67,0-1,B15,Caro-Kann Defense: Main Line
salirbeber,Chewuar85,1-0,B01,Scandinavian Defense: Schiller-Pytel Variation
Genseric2021,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,k_ossmoss_2003,0-1,A00,Anderssen's
khaeroniriski,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,Eireman,0-1,A00,Anderssen's
Hendra_Parungpanjang,Chewuar85,1-0,B09,Pirc Defense: Austrian Attack
Chewuar85,AnkleDealer,1-0,A00,Anderssen's
Chewuar85,nicoaaa,1-0,A00,Anderssen's
falerito,Chewuar85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Sawlon,Chewuar85,0-1,B01,Scandinavian Defense
Chewuar85,Firasov2017,1-0,A00,Anderssen's
Chewuar85,IncomingGMtitle,0-1,A00,Anderssen's
lgr04,Chewuar85,0-1,D00,Blackmar-Diemer Gambit: Euwe Defense
ialonsoal,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,Passerotto25,1-0,A00,Anderssen's
Chewuar85,osheendesilva,1-0,A00,Anderssen's
omare123,Chewuar85,0-1,A00,Van't Kruijs
Chewuar85,Jfenco7,0-1,A00,Anderssen's
Chewuar85,nizarosis,1-0,A00,Anderssen's
benitow21,Chewuar85,1-0,D92,"Grnfeld Defense: Three Knights Variation, Hungarian Attack"
Chewuar85,KA93,1-0,A00,Anderssen's
santiagotocua,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,Reza__Ramineh,1-0,A00,Anderssen's
Chewuar85,AlekhineMaule,1-0,A00,Anderssen's
Serkai,Chewuar85,1-0,A45,Indian Defense
Chewuar85,javierletona,1-0,A05,Zukertort
Chewuar85,dzielnica13,0-1,D79,Neo-Grnfeld Defense: Ultra-delayed Exchange Variation
CaptnMeddl,Chewuar85,1/2-1/2,A05,King's Indian Attack: Wahls Defense
behnam111,Chewuar85,0-1,A00,Van't Kruijs
JeanM19,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,Dmitry_Kutepov,1-0,A00,Anderssen's
Chewuar85,Nibiruanspy,0-1,A07,King's Indian Attack
Nibiruanspy,Chewuar85,1/2-1/2,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
Chewuar85,Sampower7,1-0,C46,Three Knights
AlexeyKud,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,Dsanchez1973,0-1,A07,King's Indian Attack
Raja_gembala,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,all-in-one,0-1,A00,Anderssen's
Aydinew,Chewuar85,1/2-1/2,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
Chewuar85,GuilhermeSerafim,0-1,A00,Anderssen's
mxstoe-vater,Chewuar85,1-0,D90,Grnfeld Defense: Three Knights Variation
yata50,Chewuar85,0-1,A01,Nimzo-Larsen Attack: Spike Variation
Chewuar85,Duka_036,0-1,C47,Four Knights Game
Chewuar85,Juli96,1-0,C00,French Defense: Queen's Knight
princeNephi,Chewuar85,0-1,A06,Zukertort : Tennison Gambit
Chewuar85,hamoudini,1-0,C40,Latvian Gambit: Mlotkowski Variation
Chewuar85,Hansli54,1-0,C40,Elephant Gambit: Marczy Gambit
joe___dalton,Chewuar85,0-1,D85,Grnfeld Defense: Exchange Variation
Chewuar85,Kawabang0,0-1,A07,King's Indian Attack
J3rraford_Salvana,Chewuar85,1/2-1/2,A05,King's Indian Attack: Symmetrical Defense
Maharba_1990,Chewuar85,1-0,D94,"Grnfeld Defense: Three Knights Variation, Burille Variation"
salahsalimhanebaly,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,salahsalimhanebaly,1-0,A00,Anderssen's
chris_brasil,Chewuar85,0-1,A00,"Grob : Grob Gambit, Fritz Gambit"
ZuketEmnizfe,Chewuar85,0-1,A45,Indian Defense
Naserzymberi,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,Naserzymberi,0-1,A04,Zukertort : Sicilian Invitation
murkeza,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,blundermoods,1-0,A08,Zukertort : Grnfeld Reversed
Chewuar85,ontosenobtg,0-1,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System"
pizorro,Chewuar85,1-0,A48,"Queen's Pawn Game: Torre Attack, Grnfeld Variation, Main Line"
hengui,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,Eilandjuenger,1/2-1/2,A00,Anderssen's
islambadrine,Chewuar85,0-1,B01,Scandinavian Defense
Rachmadsyarif,Chewuar85,1-0,A45,Trompowsky Attack
Chewuar85,SAS666,1-0,A00,Anderssen's
Chewuar85,Igor3333,0-1,A00,Anderssen's
Duka_036,Chewuar85,0-1,A06,Zukertort : Tennison Gambit
Chewuar85,zejf11,1-0,A00,Anderssen's
Kcay_97,Chewuar85,0-1,A05,King's Indian Attack: Symmetrical Defense
Chewuar85,sk321,1-0,A07,King's Indian Attack: Sicilian Variation
Lisandritov,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
samstructure10,Chewuar85,0-1,B07,Pirc Defense: Kholmov System
Chewuar85,daniil241,1-0,E07,Catalan : Closed
Chewuar85,kinghead,0-1,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
Chewuar85,SheridanAlisa,0-1,C47,Four Knights Game
Basel112,Chewuar85,0-1,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
MICHAEL_CUAMAG18,Chewuar85,0-1,D96,Grnfeld Defense: Russian Variation
wisperorw,Chewuar85,1-0,A45,Indian Defense
valera25,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,valera25,1-0,A00,Anderssen's
valera25,Chewuar85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,valera25,0-1,A00,Anderssen's
valera25,Chewuar85,0-1,B01,Scandinavian Defense: Schiller-Pytel Variation
valera25,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,valera25,0-1,A00,Anderssen's
valera25,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,valera25,1-0,A00,Anderssen's
Chewuar85,valera25,0-1,A00,Anderssen's
valera25,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,valera25,0-1,A00,Anderssen's
valera25,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
valera25,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,valera25,0-1,A00,Anderssen's
valera25,Chewuar85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,Mac78,0-1,A04,Zukertort : Pirc Invitation
Chewuar85,ESHA7580,0-1,A04,Zukertort : Kingside Fianchetto
Chewuar85,kalisi1,1-0,C00,French Defense: Knight Variation
Chewuar85,vjap55,0-1,B90,Sicilian Defense: Najdorf Variation
iGabriel-Ledezma,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,morenol,0-1,B44,Sicilian Defense: Taimanov Variation
fabian1999,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,Alekhine571,1-0,C47,Four Knights Game
Chewuar85,Dinarvandjahngir99,1-0,B10,Caro-Kann Defense
Charlmorfi,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
VladimirEnukian,Chewuar85,1-0,D04,Queen's Pawn Game: Colle System
VGZChess,Chewuar85,1-0,B06,Modern Defense: Standard Defense
Chewuar85,Keylix,1-0,C00,French Defense: Knight Variation
phemmiekuks2,Chewuar85,0-1,D75,Neo-Grnfeld Defense: Delayed Exchange Variation
Chewuar85,Serdukov_I,0-1,C46,Three Knights
Chewuar85,Capulina,0-1,B77,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Byrne Variation"
BenSur,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,perdon_alexa,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,Mark_Skull,0-1,B30,Sicilian Defense: Old Sicilian
charis_15,Chewuar85,0-1,A45,Indian Defense
Chewuar85,cembey18,1-0,B90,Sicilian Defense: Najdorf Variation
NeroSaution,Chewuar85,0-1,A00,Van't Kruijs
brunoeschbach,Chewuar85,0-1,D94,"Grnfeld Defense: Three Knights Variation, Burille Variation"
heisenberg-chess1,Chewuar85,0-1,D87,"Grnfeld Defense: Exchange Variation, Spassky Variation"
Chewuar85,Pulverizer1,0-1,A04,Zukertort : Queen's Gambit Invitation
yrferra,Chewuar85,0-1,E60,Indian Defense: West Indian Defense
Chewuar85,jcgm3,1-0,B70,Sicilian Defense: Dragon Variation
jcgm3,Chewuar85,1/2-1/2,A45,Indian Defense
TheGreatestloser,Chewuar85,1-0,D00,Blackmar-Diemer Gambit: Rasa-Studier Gambit
Chewuar85,Barrochio,1-0,B10,Caro-Kann Defense
Chewuar85,DrummondX,1-0,C41,Philidor Defense: Lion Variation
Chewuar85,ShamelAhmad,1-0,B12,Caro-Kann Defense
DrLob,Chewuar85,0-1,A05,Zukertort : Lemberger Gambit
Chewuar85,dr-tom,0-1,C47,Four Knights Game
FermiChess,Chewuar85,0-1,D04,"Queen's Pawn Game: Colle System, Grnfeld Formation"
Chewuar85,Petru_2020,1-0,B06,Modern Defense
Ageless_2,Chewuar85,1-0,A45,Trompowsky Attack
HenkBres,Chewuar85,1/2-1/2,D94,"Grnfeld Defense: Three Knights Variation, Burille Variation"
turminater,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,jeamondthegreat,1/2-1/2,B15,Caro-Kann Defense
KAG2020,Chewuar85,1-0,A00,Hungarian : Symmetrical Variation
Chewuar85,KAG2020,0-1,B06,Modern Defense
Chewuar85,dreamlover,1-0,B06,Modern Defense
sujitprathameesh,Chewuar85,0-1,A38,"English : Symmetrical Variation, Duchamp Variation"
BKD21,Chewuar85,1/2-1/2,A00,Hungarian : Symmetrical Variation
RaphaelVarane,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
turminater,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,baatarg,1-0,C15,"French Defense: Winawer Variation, Delayed Exchange Variation"
Chewuar85,Hapoel,0-1,B88,"Sicilian Defense: Sozin Attack, Leonhardt Variation"
Juel128,Chewuar85,0-1,D86,"Grnfeld Defense: Exchange Variation, Classical Variation"
Chewuar85,a13611385,1-0,B10,Caro-Kann Defense
Adal_Berto,Chewuar85,1-0,B08,"Pirc Defense: Classical Variation, Quiet System"
Chewuar85,Chardalyn,1-0,B08,Pirc Defense: Classical Variation
Chewuar85,immortalmate,0-1,B40,Sicilian Defense: Marshall Counterattack
EMA_Maxi,Chewuar85,0-1,A38,"English : Symmetrical Variation, Duchamp Variation"
drosaCuba,Chewuar85,0-1,A49,Indian Defense: Przepiorka Variation
Chewuar85,roonelzky,1-0,C47,Four Knights Game
Chewuar85,naxchik,1-0,A05,Zukertort
naxchik,Chewuar85,0-1,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
Chewuar85,ThatWasntBad,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
ThisBigHush,Chewuar85,1-0,A45,Indian Defense
Yagnya1609,Chewuar85,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,zema94,1-0,C00,French Defense: Knight Variation
Yabenko,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,hruotane,0-1,B06,Modern Defense: Two Knights Variation
Chewuar85,MP_SKK,0-1,B32,Sicilian Defense: Lwenthal Variation
qpatriot,Chewuar85,1-0,A00,Mieses
niknikniknik,Chewuar85,1-0,D06,Queen's Gambit Declined: Marshall Defense
Chewuar85,gulnarevi,1/2-1/2,B30,Sicilian Defense: Old Sicilian
Chewuar85,KAG2020,0-1,B06,"Modern Defense: Two Knights Variation, Suttles Variation"
kangtengri,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,blad-x,1-0,C00,French Defense: Knight Variation
S-Glory-2021,Chewuar85,0-1,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
san_gabriel,Chewuar85,1-0,C01,French Defense: Exchange Variation
Chewuar85,KisicDanilo,1-0,B30,Sicilian Defense: Old Sicilian
KisicDanilo,Chewuar85,0-1,D85,Grnfeld Defense: Exchange Variation
Chewuar85,KisicDanilo,1-0,B32,Sicilian Defense: Open
chessdez,Chewuar85,1-0,A05,King's Indian Attack: Wahls Defense
Chewuar85,ProfChapeau,1-0,C47,Four Knights Game
Chewuar85,johnmac,0-1,B44,Sicilian Defense: Taimanov Variation
Chewuar85,ilcaso90,0-1,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
ilcaso90,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,RoundMoundOfUnsound,1-0,A04,Zukertort : Queen's Gambit Invitation
Kavin_Elango,Chewuar85,0-1,D00,Blackmar-Diemer Gambit: Gedult Gambit
KosmasKosice,Chewuar85,0-1,B02,Alekhine Defense
Chewuar85,cibergym,0-1,C46,Three Knights
Chewuar85,chrissdulceyxd,0-1,B50,Sicilian Defense
llanerosoy,Chewuar85,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,MiguelAbrantesRivero,0-1,C15,"French Defense: Winawer Variation, Delayed Exchange Variation"
Chewuar85,ArmandoZanella16,1-0,C46,Three Knights
Ulacio,Chewuar85,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
Chewuar85,jeffren10,1-0,B00,Ware Defense
MiguelAbrantesRivero,Chewuar85,0-1,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
Ododo57,Chewuar85,1-0,B06,Modern Defense
Chewuar85,Ododo57,1-0,C40,Latvian Gambit: Mlotkowski Variation
Chewuar85,Moskva2117,0-1,C69,"Ruy Lopez: Exchange Variation, Normal Variation"
Chewuar85,williamchoco,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
yuvinsongenio,Chewuar85,1-0,A48,London System
Chewuar85,matiasperez,0-1,B07,Modern Defense: Geller's System
Chewuar85,Strejoiu,1-0,C46,Three Knights
Chewuar85,yuvinsongenio,1-0,B40,Sicilian Defense: French Variation
tonog62,Chewuar85,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Chewuar85,ggoonnjj,1-0,B00,King's Pawn
Pedropicapiedra123,Chewuar85,1/2-1/2,B01,Scandinavian Defense: Gubinsky-Melts Defense
Chewuar85,matiasperez,1-0,B06,"Modern Defense: Two Knights Variation, Suttles Variation"
Chewuar85,silvia2804,1-0,C40,Elephant Gambit
Frandior,Chewuar85,0-1,B01,Scandinavian Defense: Schiller-Pytel Variation
Petronniuss,Chewuar85,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
valemige,Chewuar85,1-0,A45,Indian Defense
