Blancas,Negras,Result,ECO,Opening
nandomentalista,EmilyNaranjo,1-0,A04,Zukertort : Sicilian Invitation
EmilyNaranjo,veselechek,0-1,A40,Englund Gambit
malu1989,EmilyNaranjo,1-0,C22,Center Game: Normal Variation
EmilyNaranjo,juande85,0-1,A43,Benoni Defense: Old Benoni
GuerreroH2,EmilyNaranjo,1-0,A48,London System
EmilyNaranjo,tuture97,0-1,B02,Alekhine Defense: Normal Variation
EmilyNaranjo,Chinitox,1/2-1/2,A45,Indian Defense
EmilyNaranjo,HndzLeo5,1-0,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,baneadmin,0-1,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,rafcv11,1-0,A45,Indian Defense
EmilyNaranjo,dyrhaug87,0-1,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,Rosimarvidal,1-0,D00,Queen's Pawn Game: Steinitz Countergambit
wilson_cezar,EmilyNaranjo,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
Arnhembest,EmilyNaranjo,1-0,B20,Sicilian Defense: Bowdler Attack
EmilyNaranjo,shkreybo,1-0,D00,Queen's Pawn Game: Mason Variation
okshorty,EmilyNaranjo,0-1,A06,Zukertort
mistral1990,EmilyNaranjo,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
Arben_Hoxha,EmilyNaranjo,0-1,B50,Sicilian Defense: Delayed Alapin
EmilyNaranjo,AntonioLobo03,0-1,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,Oswaldo_YT,1-0,D00,Queen's Pawn Game: Mason Variation
sha23lizar,EmilyNaranjo,1-0,A34,"English : Symmetrical Variation, Normal Variation"
EmilyNaranjo,Reyner_Orsini,0-1,-1,-1
Reyner_Orsini,EmilyNaranjo,1-0,B00,King's Pawn
EmilyNaranjo,ponnapalli,0-1,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,Pokitico,0-1,-1,-1
EdgarGimenez,EmilyNaranjo,0-1,-1,-1
EdgarGimenez,EmilyNaranjo,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
EmilyNaranjo,Ricardo_chacon,1-0,A40,Englund Gambit
EmilyNaranjo,MajorTom20,0-1,-1,-1
aidimale,EmilyNaranjo,1-0,A35,"English : Symmetrical Variation, Two Knights Variation"
EmilyNaranjo,A2KC,1-0,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,larreal,0-1,A45,Indian Defense
StrugglingBlitz,EmilyNaranjo,1-0,E60,Indian Defense: West Indian Defense
Zinchuc,EmilyNaranjo,0-1,A45,Indian Defense
EmilyNaranjo,Erdopodo,0-1,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,Ellupo,1-0,A45,Indian Defense
Machin30,EmilyNaranjo,0-1,B50,Sicilian Defense: Modern Variations
MowafyPH,EmilyNaranjo,1-0,E61,King's Indian Defense
EmilyNaranjo,rus15lan,0-1,A41,Queen's Pawn Game
EmilyNaranjo,skyelloko,0-1,B23,Sicilian Defense: Closed
nafizz,EmilyNaranjo,1-0,B20,Sicilian Defense
EmilyNaranjo,vis_pto,1-0,D00,Queen's Pawn Game: Mason Variation
DonaldJTrump69,EmilyNaranjo,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
jhehfdbgtb,EmilyNaranjo,1-0,E61,King's Indian Defense
ProudPessimist,EmilyNaranjo,1-0,B50,Sicilian Defense: Modern Variations
EmilyNaranjo,ivan62,0-1,A45,Indian Defense
EmilyNaranjo,KXimines,1-0,A45,Indian Defense
ronak27,EmilyNaranjo,0-1,C42,Russian Game: Three Knights Game
EmilyNaranjo,JUANTAL67,0-1,A41,Queen's Pawn Game
migherize,EmilyNaranjo,1-0,B90,Sicilian Defense: Najdorf Variation
EmilyNaranjo,drakus2019,0-1,B10,Caro-Kann Defense
iktor86,EmilyNaranjo,1-0,B50,Sicilian Defense
drakus2019,EmilyNaranjo,0-1,A48,East Indian Defense
EmilyNaranjo,azartnyigrok,1-0,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,Bironk,0-1,A41,Queen's Pawn Game
SEVENWONDERS,EmilyNaranjo,0-1,B21,Sicilian Defense: McDonnell Attack
EmilyNaranjo,coolalzi,0-1,A45,Indian Defense
samuel22bastidas,EmilyNaranjo,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
umityurt,EmilyNaranjo,1-0,A35,"English : Symmetrical Variation, Two Knights Variation"
ThereWillBeBlud,EmilyNaranjo,0-1,A04,Zukertort : Kingside Fianchetto
EmilyNaranjo,Giggsn,1-0,A45,Indian Defense
EmilyNaranjo,MowafyPH,1-0,D00,Queen's Pawn Game: Mason Variation
mikesarris,EmilyNaranjo,0-1,A48,London System
EmilyNaranjo,Sivkov1984,1-0,D00,Queen's Pawn Game: Mason Variation
yolopyki,EmilyNaranjo,0-1,E94,"King's Indian Defense: Orthodox Variation, Positional Defense, Closed Line"
Vaduly,EmilyNaranjo,0-1,D00,Queen's Pawn Game: Mason Attack
Leelok,EmilyNaranjo,1/2-1/2,A45,Indian Defense
EmilyNaranjo,Steggen,0-1,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,yeser,1-0,A40,Englund Gambit
vClausewitz,EmilyNaranjo,0-1,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
EmilyNaranjo,migherize,0-1,A45,Indian Defense
Jarczi,EmilyNaranjo,0-1,C64,Ruy Lopez: Classical Variation
EmilyNaranjo,Gabriel_Leite_C,0-1,A40,Modern Defense
EmilyNaranjo,Edik2612,1-0,A40,Queen's Pawn Game
larreal,EmilyNaranjo,0-1,B21,Sicilian Defense: Smith-Morra Gambit
EmilyNaranjo,larreal,1-0,A45,Indian Defense
larreal,EmilyNaranjo,1-0,B21,Sicilian Defense: Smith-Morra Gambit
HOLZeltier600,EmilyNaranjo,0-1,B23,Sicilian Defense: Closed
idkhowitworks,EmilyNaranjo,0-1,B20,Sicilian Defense: Bowdler Attack
EmilyNaranjo,Jinny___OsOs,1-0,D00,Queen's Pawn Game: Mason Variation
EmilyNaranjo,Hemoglobino,1-0,D00,Queen's Pawn Game: Mason Variation
Jailz,EmilyNaranjo,1-0,B52,"Sicilian Defense: Canal Attack, Main Line"
EmilyNaranjo,buraksf,0-1,A40,Horwitz Defense
strate,EmilyNaranjo,1-0,B21,Sicilian Defense: Smith-Morra Gambit
mehri2007,EmilyNaranjo,1-0,B22,Sicilian Defense: Alapin Variation
